key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,id,STUDY_ID,SESSION_ID,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,series_0,series_1,acss_0,acss_1,comparison
0,,,0,0,0,0,1,60e744cb828b0b3d21466737,Kobieta,37,2021-07-13_15h19.45.355,rantool2,2021.1.4,MacIntel,59.99880002,60e744cb828b0b3d21466737,60d9d14f4a8a35a482e0d9bf,60edf5483b2dda2be578a530,,,,,,,,,,,,
"[""period""]",0,[0.15339999999851273],1,0,1,0,1,60e744cb828b0b3d21466737,Kobieta,37,2021-07-13_15h19.45.355,rantool2,2021.1.4,MacIntel,59.99880002,60e744cb828b0b3d21466737,60d9d14f4a8a35a482e0d9bf,60edf5483b2dda2be578a530,,,,,,,,,,,,
0,0,,2,0,2,0,1,60e744cb828b0b3d21466737,Kobieta,37,2021-07-13_15h19.45.355,rantool2,2021.1.4,MacIntel,59.99880002,60e744cb828b0b3d21466737,60d9d14f4a8a35a482e0d9bf,60edf5483b2dda2be578a530,,,,,,,,,,,,
"[""comma""]",0,[1.2357999999970275],3,0,3,0,1,60e744cb828b0b3d21466737,Kobieta,37,2021-07-13_15h19.45.355,rantool2,2021.1.4,MacIntel,59.99880002,60e744cb828b0b3d21466737,60d9d14f4a8a35a482e0d9bf,60edf5483b2dda2be578a530,,,,,,,,,,,,
"[""period""]",0,[0.6009999999999991],4,0,4,0,1,60e744cb828b0b3d21466737,Kobieta,37,2021-07-13_15h19.45.355,rantool2,2021.1.4,MacIntel,59.99880002,60e744cb828b0b3d21466737,60d9d14f4a8a35a482e0d9bf,60edf5483b2dda2be578a530,,,,,,,,,,,,
"[""comma""]",0,[0.5095000000000027],5,0,5,0,1,60e744cb828b0b3d21466737,Kobieta,37,2021-07-13_15h19.45.355,rantool2,2021.1.4,MacIntel,59.99880002,60e744cb828b0b3d21466737,60d9d14f4a8a35a482e0d9bf,60edf5483b2dda2be578a530,,,,,,,,,,,,
"[""comma""]",0,[0.33449999999999136],6,0,6,0,1,60e744cb828b0b3d21466737,Kobieta,37,2021-07-13_15h19.45.355,rantool2,2021.1.4,MacIntel,59.99880002,60e744cb828b0b3d21466737,60d9d14f4a8a35a482e0d9bf,60edf5483b2dda2be578a530,,,,,,,,,,,,
"[""period""]",0,[0.3210999999940469],7,0,7,0,1,60e744cb828b0b3d21466737,Kobieta,37,2021-07-13_15h19.45.355,rantool2,2021.1.4,MacIntel,59.99880002,60e744cb828b0b3d21466737,60d9d14f4a8a35a482e0d9bf,60edf5483b2dda2be578a530,,,,,,,,,,,,
"[""period""]",0,[0.30450000000000443],8,0,8,0,1,60e744cb828b0b3d21466737,Kobieta,37,2021-07-13_15h19.45.355,rantool2,2021.1.4,MacIntel,59.99880002,60e744cb828b0b3d21466737,60d9d14f4a8a35a482e0d9bf,60edf5483b2dda2be578a530,,,,,,,,,,,,
"[""period"",""period""]",0,"[0.305300000004479,0.603500000000011]",9,0,9,0,1,60e744cb828b0b3d21466737,Kobieta,37,2021-07-13_15h19.45.355,rantool2,2021.1.4,MacIntel,59.99880002,60e744cb828b0b3d21466737,60d9d14f4a8a35a482e0d9bf,60edf5483b2dda2be578a530,,,,,,,,,,,,
"[""comma""]",0,[0.28370000000298035],10,0,10,0,1,60e744cb828b0b3d21466737,Kobieta,37,2021-07-13_15h19.45.355,rantool2,2021.1.4,MacIntel,59.99880002,60e744cb828b0b3d21466737,60d9d14f4a8a35a482e0d9bf,60edf5483b2dda2be578a530,,,,,,,,,,,,
"[""comma""]",0,[0.2858999999985059],11,0,11,0,1,60e744cb828b0b3d21466737,Kobieta,37,2021-07-13_15h19.45.355,rantool2,2021.1.4,MacIntel,59.99880002,60e744cb828b0b3d21466737,60d9d14f4a8a35a482e0d9bf,60edf5483b2dda2be578a530,,,,,,,,,,,,
"[""period""]",0,[0.3003999999985041],12,0,12,0,1,60e744cb828b0b3d21466737,Kobieta,37,2021-07-13_15h19.45.355,rantool2,2021.1.4,MacIntel,59.99880002,60e744cb828b0b3d21466737,60d9d14f4a8a35a482e0d9bf,60edf5483b2dda2be578a530,,,,,,,,,,,,
"[""comma""]",0,[0.30359999999404863],13,0,13,0,1,60e744cb828b0b3d21466737,Kobieta,37,2021-07-13_15h19.45.355,rantool2,2021.1.4,MacIntel,59.99880002,60e744cb828b0b3d21466737,60d9d14f4a8a35a482e0d9bf,60edf5483b2dda2be578a530,,,,,,,,,,,,
"[""comma""]",0,[0.26529999999702625],14,0,14,0,1,60e744cb828b0b3d21466737,Kobieta,37,2021-07-13_15h19.45.355,rantool2,2021.1.4,MacIntel,59.99880002,60e744cb828b0b3d21466737,60d9d14f4a8a35a482e0d9bf,60edf5483b2dda2be578a530,,,,,,,,,,,,
"[""period""]",0,[0.2586000000014934],15,0,15,0,1,60e744cb828b0b3d21466737,Kobieta,37,2021-07-13_15h19.45.355,rantool2,2021.1.4,MacIntel,59.99880002,60e744cb828b0b3d21466737,60d9d14f4a8a35a482e0d9bf,60edf5483b2dda2be578a530,,,,,,,,,,,,
"[""comma""]",0,[0.30980000000447205],16,0,16,0,1,60e744cb828b0b3d21466737,Kobieta,37,2021-07-13_15h19.45.355,rantool2,2021.1.4,MacIntel,59.99880002,60e744cb828b0b3d21466737,60d9d14f4a8a35a482e0d9bf,60edf5483b2dda2be578a530,,,,,,,,,,,,
