key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,id,STUDY_ID,SESSION_ID,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,series_0,series_1,acss_0,acss_1,comparison
"[""comma""]",0,[1.1770000000000067],0,0,0,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.8419999999999987],1,0,1,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.47400000000000375],2,0,2,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.27899999999999636],3,0,3,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.22299999999998477],4,0,4,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.40699999999998226],5,0,5,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.30299999999999727],6,0,6,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.41799999999997794],7,0,7,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.24699999999998568],8,0,8,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.26400000000001],9,0,9,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period"",""comma""]",0,"[0.10400000000001342,0.11400000000000432]",10,0,10,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.2389999999999759],11,0,11,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.2529999999999859],12,0,12,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.27199999999999136],13,0,13,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.46999999999999886],14,0,14,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.2529999999999859],15,0,15,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.23099999999999454],16,0,16,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.22399999999998954],17,0,17,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.21599999999997976],18,0,18,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.11999999999997613],19,0,19,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.11800000000002342],20,0,20,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.23900000000000432],21,0,21,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.4549999999999841],22,0,22,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.22399999999998954],23,0,23,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.09299999999998931],24,0,24,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.34899999999998954],25,0,25,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.21599999999997976],26,0,26,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.29299999999997794],27,0,27,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.05699999999998795],28,0,28,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.23699999999999477],29,0,29,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.396000000000015],30,0,30,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.3009999999999877],31,0,31,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma"",""period""]",0,"[0.18099999999998317,0.18199999999998795]",32,0,32,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma"",""period""]",0,"[0.11899999999999977,1.9809999999999945]",33,0,33,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
0,0,,34,0,34,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.22399999999998954],35,0,35,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.2529999999999859],36,0,36,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.28600000000000136],37,0,37,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.18899999999999295],38,0,38,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""period""]",0,[0.17499999999998295],39,0,39,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.18099999999998317],40,0,40,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
"[""comma""]",0,[0.17399999999997817],41,0,41,0,1,605b4d0e89f870e108c5daa3,Mężczyzna,18,2021-07-13_22h06.17.549,rantool2,2021.1.4,Win32,144.092219,605b4d0e89f870e108c5daa3,60d9d14f4a8a35a482e0d9bf,60edf01746ddd9a8f4e7a71c,,,,,,,,,,,,
