key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,id,STUDY_ID,SESSION_ID,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,series_0,series_1,acss_0,acss_1,comparison
0,,,0,0,0,0,1,60dc5928fb0c2d09a475c9a0,Kobieta,19,2021-07-13_21h49.36.441,rantool2,2021.1.4,Win32,164.3385374,60dc5928fb0c2d09a475c9a0,60d9d14f4a8a35a482e0d9bf,60eded8c77206cf33e38a171,,,,,,,,,,,,
"[""comma"",""period""]",0,"[0.6195000000000164,1.0429000000059716]",1,0,1,0,1,60dc5928fb0c2d09a475c9a0,Kobieta,19,2021-07-13_21h49.36.441,rantool2,2021.1.4,Win32,164.3385374,60dc5928fb0c2d09a475c9a0,60d9d14f4a8a35a482e0d9bf,60eded8c77206cf33e38a171,,,,,,,,,,,,
"[""comma"",""period""]",0,"[0.2490999999940584,0.26719999998809385]",2,0,2,0,1,60dc5928fb0c2d09a475c9a0,Kobieta,19,2021-07-13_21h49.36.441,rantool2,2021.1.4,Win32,164.3385374,60dc5928fb0c2d09a475c9a0,60d9d14f4a8a35a482e0d9bf,60eded8c77206cf33e38a171,,,,,,,,,,,,
"[""period""]",0,[0.22959999999403635],3,0,3,0,1,60dc5928fb0c2d09a475c9a0,Kobieta,19,2021-07-13_21h49.36.441,rantool2,2021.1.4,Win32,164.3385374,60dc5928fb0c2d09a475c9a0,60d9d14f4a8a35a482e0d9bf,60eded8c77206cf33e38a171,,,,,,,,,,,,
"[""comma""]",0,[0.2218000000119389],4,0,4,0,1,60dc5928fb0c2d09a475c9a0,Kobieta,19,2021-07-13_21h49.36.441,rantool2,2021.1.4,Win32,164.3385374,60dc5928fb0c2d09a475c9a0,60d9d14f4a8a35a482e0d9bf,60eded8c77206cf33e38a171,,,,,,,,,,,,
"[""period""]",0,[0.2309000000059882],5,0,5,0,1,60dc5928fb0c2d09a475c9a0,Kobieta,19,2021-07-13_21h49.36.441,rantool2,2021.1.4,Win32,164.3385374,60dc5928fb0c2d09a475c9a0,60d9d14f4a8a35a482e0d9bf,60eded8c77206cf33e38a171,,,,,,,,,,,,
"[""comma""]",0,[0.24420000001788367],6,0,6,0,1,60dc5928fb0c2d09a475c9a0,Kobieta,19,2021-07-13_21h49.36.441,rantool2,2021.1.4,Win32,164.3385374,60dc5928fb0c2d09a475c9a0,60d9d14f4a8a35a482e0d9bf,60eded8c77206cf33e38a171,,,,,,,,,,,,
"[""period"",""comma""]",0,"[0.26359999999402817,1.51219999998807]",7,0,7,0,1,60dc5928fb0c2d09a475c9a0,Kobieta,19,2021-07-13_21h49.36.441,rantool2,2021.1.4,Win32,164.3385374,60dc5928fb0c2d09a475c9a0,60d9d14f4a8a35a482e0d9bf,60eded8c77206cf33e38a171,,,,,,,,,,,,
"[""comma""]",0,[0.29090000000596206],8,0,8,0,1,60dc5928fb0c2d09a475c9a0,Kobieta,19,2021-07-13_21h49.36.441,rantool2,2021.1.4,Win32,164.3385374,60dc5928fb0c2d09a475c9a0,60d9d14f4a8a35a482e0d9bf,60eded8c77206cf33e38a171,,,,,,,,,,,,
"[""period""]",0,[0.23810000002384868],9,0,9,0,1,60dc5928fb0c2d09a475c9a0,Kobieta,19,2021-07-13_21h49.36.441,rantool2,2021.1.4,Win32,164.3385374,60dc5928fb0c2d09a475c9a0,60d9d14f4a8a35a482e0d9bf,60eded8c77206cf33e38a171,,,,,,,,,,,,
"[""comma"",""period""]",0,"[0.1693000000119298,0.2574000000059584]",10,0,10,0,1,60dc5928fb0c2d09a475c9a0,Kobieta,19,2021-07-13_21h49.36.441,rantool2,2021.1.4,Win32,164.3385374,60dc5928fb0c2d09a475c9a0,60d9d14f4a8a35a482e0d9bf,60eded8c77206cf33e38a171,,,,,,,,,,,,
