key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,id,STUDY_ID,SESSION_ID,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,series_0,series_1,acss_0,acss_1,comparison
0,,,0,0,0,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.4410000000000025],1,0,1,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.6189999999999998],2,0,2,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[0.6239999999999952],3,0,3,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.5900000000000034],4,0,4,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[0.5430000000000064],5,0,5,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.2879999999999967],6,0,6,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[0.27599999999999625],7,0,7,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[0.29300000000000637],8,0,8,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[0.27599999999999625],9,0,9,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.29400000000001114],10,0,10,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[0.3130000000000024],11,0,11,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.4380000000000024],12,0,12,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[0.31799999999999784],13,0,13,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.367999999999995],14,0,14,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[0.28600000000000136],15,0,15,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
0,0,,16,0,16,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
0,0,,17,0,17,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.5690000000000168],18,0,18,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[0.29699999999999704],19,0,19,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.3100000000000023],20,0,20,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[0.6350000000000193],21,0,21,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.7439999999999998],22,0,22,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[0.33500000000000796],23,0,23,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.3219999999999743],24,0,24,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[0.492999999999995],25,0,25,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.3959999999999866],26,0,26,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
0,0,,27,0,27,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
0,0,,28,0,28,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
0,0,,29,0,29,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.6410000000000196],30,0,30,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[1.0919999999999845],31,0,31,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.2849999999999966],32,0,32,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[0.3050000000000068],33,0,33,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.3059999999999832],34,0,34,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[0.35200000000000387],35,0,35,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.4939999999999998],36,0,36,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[0.34600000000000364],37,0,37,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.3190000000000168],38,0,38,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[0.3859999999999957],39,0,39,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""comma""]",0,[0.2750000000000057],40,0,40,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
"[""period""]",0,[0.2680000000000007],41,0,41,0,1,605b98c83da1ded576bcf096,Kobieta,18,2021-07-13_21h35.37.816,rantool2,2021.1.4,Win32,59.88023952,605b98c83da1ded576bcf096,60d9d14f4a8a35a482e0d9bf,60edea793638800b1b47b233,,,,,,,,,,,,
