key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,id,STUDY_ID,SESSION_ID,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,series_0,series_1,acss_0,acss_1,comparison
"[""comma""]",0,[0.825400000002233],0,0,0,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
0,0,,1,0,1,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.4194999999999993],2,0,2,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.42249999999999943],3,0,3,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""period""]",0,[0.3963999999985077],4,0,4,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""period""]",0,[0.4484000000022377],5,0,5,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.386700000002989],6,0,6,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.36590000000222744],7,0,7,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.6121000000014902],8,0,8,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""period""]",0,[0.7325000000000017],9,0,9,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.9823000000007482],10,0,10,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.9814999999999969],11,0,11,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""period""]",0,[0.37130000000074403],12,0,12,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""period""]",0,[0.38369999999926563],13,0,13,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.3644999999999925],14,0,14,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.3095999999977579],15,0,15,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.3626999999992506],16,0,16,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""period""]",0,[0.4754000000022387],17,0,17,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.35410000000149466],18,0,18,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.4154000000022364],19,0,19,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.4531999999992564],20,0,20,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""period""]",0,[0.39180000000074244],21,0,21,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.3863999999985026],22,0,22,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.38690000000221403],23,0,23,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""period""]",0,[0.3353999999985149],24,0,24,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.39750000000000796],25,0,25,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.42389999999852535],26,0,26,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""period""]",0,[0.40029999999700294],27,0,27,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""period""]",0,[0.6049999999999898],28,0,28,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
"[""comma""]",0,[0.3941000000014867],29,0,29,0,1,60e96b12a9bf38cf4eb19c56,Kobieta,19,2021-07-13_21h13.50.299,rantool2,2021.1.4,Win32,29.93563838,60e96b12a9bf38cf4eb19c56,60d9d14f4a8a35a482e0d9bf,60ede3a46518486a1a1f995f,,,,,,,,,,,,
