key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,id,series_0,series_1,acss_0,acss_1,comparison,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
f,0.7232,0,0,0,34,1,613229bba721180fd40080bc,ROOOROO,ROOOROR,21.03750787,21.24781509,series_1,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
j,0.0578,0,1,1,16,1,613229bba721180fd40080bc,OROOOOO,OROOOOR,20.43051175,21.17347734,series_1,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
f,0.0761,0,2,2,3,1,613229bba721180fd40080bc,OOOORRO,OOOORRR,20.90986523,21.74922619,series_1,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
j,0.0577,0,3,3,11,1,613229bba721180fd40080bc,OORORRO,OORORRR,22.18365867,22.6797523,series_1,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
f,0.0753,0,4,4,2,1,613229bba721180fd40080bc,OOOOROO,OOOOROR,20.43051175,21.02936224,series_1,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
j,0.058,0,5,5,55,1,613229bba721180fd40080bc,RRORRRO,RRORRRR,21.56657303,21.21223021,series_0,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
f,0.1022,0,6,6,52,1,613229bba721180fd40080bc,RROROOO,RROROOR,22.18365867,22.11097995,series_0,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
j,0.0544,0,7,7,44,1,613229bba721180fd40080bc,RORROOO,RORROOR,21.66733484,22.02566557,series_1,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
f,0.0756,0,8,8,48,1,613229bba721180fd40080bc,RROOOOO,RROOOOR,20.90986523,22.15934078,series_1,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
j,0.166,0,9,9,13,1,613229bba721180fd40080bc,OORRORO,OORRORR,21.66733484,22.11181017,series_1,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
j,0.1008,0,10,10,56,1,613229bba721180fd40080bc,RRROOOO,RRROOOR,21.6194508,22.31681875,series_1,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
j,0.1247,0,11,11,38,1,613229bba721180fd40080bc,ROORROO,ROORROR,21.79500819,21.36812781,series_0,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
f,0.0671,0,12,12,61,1,613229bba721180fd40080bc,RRRRORO,RRRRORR,21.81333602,21.17347734,series_0,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
j,0.0718,0,13,13,42,1,613229bba721180fd40080bc,ROROROO,ROROROR,20.39515459,19.8361834,series_0,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
f,0.1135,0,14,14,9,1,613229bba721180fd40080bc,OOROORO,OOROORR,21.07991943,22.2428857,series_1,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
j,0.0629,0,15,15,4,1,613229bba721180fd40080bc,OOOROOO,OOOROOR,19.91402015,21.21223021,series_1,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
f,0.1483,0,16,16,7,1,613229bba721180fd40080bc,OOORRRO,OOORRRR,21.6194508,21.899017,series_1,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
j,0.1654,0,17,17,51,1,613229bba721180fd40080bc,RROORRO,RROORRR,21.89852628,22.02786418,series_1,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
f,0.063,0,18,18,14,1,613229bba721180fd40080bc,OORRROO,OORRROR,22.24142883,22.16977179,series_0,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
j,0.0536,0,19,19,8,1,613229bba721180fd40080bc,OOROOOO,OOROOOR,19.91402015,20.89823192,series_1,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
f,0.1423,0,20,20,22,1,613229bba721180fd40080bc,ORORROO,ORORROR,22.02732763,21.57657071,series_0,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
j,0.154,0,21,21,27,1,613229bba721180fd40080bc,ORRORRO,ORRORRR,21.55250791,22.2428857,series_1,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
f,0.059,0,22,22,39,1,613229bba721180fd40080bc,ROORRRO,ROORRRR,21.82425538,21.38562617,series_0,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
j,0.0758,0,23,23,25,1,613229bba721180fd40080bc,ORROORO,ORROORR,21.79500819,22.61624387,series_1,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
f,0.0975,0,24,24,20,1,613229bba721180fd40080bc,OROROOO,OROROOR,21.31236711,21.90565814,series_1,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
f,0.1929,0,25,25,62,1,613229bba721180fd40080bc,RRRRROO,RRRRROR,22.16413392,21.27974287,series_0,613229bba721180fd40080bc,Kobieta,19,2021-09-06_19h15.05.989,rantool2,2021.1.4,MacIntel,20.00080003,6135e006383e6ea6c3d06a28,61364bae1e7492055d541781,,,,,,,,
