key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,id,series_0,series_1,acss_0,acss_1,comparison,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
j,2.4728,0,0,0,26,1,5ece5c9337ddf22014ae19a1,ORROROO,ORROROR,22.02732763,21.71443381,series_0,5ece5c9337ddf22014ae19a1,Mężczyzna,21,2021-09-06_18h26.31.878,rantool2,2021.1.4,Win32,60.05645307,6135e006383e6ea6c3d06a28,613640d3159f4bfbb6812000,,,,,,,,
f,1.8987,0,1,1,59,1,5ece5c9337ddf22014ae19a1,RRRORRO,RRRORRR,21.56657303,20.89823192,series_0,5ece5c9337ddf22014ae19a1,Mężczyzna,21,2021-09-06_18h26.31.878,rantool2,2021.1.4,Win32,60.05645307,6135e006383e6ea6c3d06a28,613640d3159f4bfbb6812000,,,,,,,,
j,2.2934,0,2,2,36,1,5ece5c9337ddf22014ae19a1,ROOROOO,ROOROOR,21.07991943,20.9984461,series_0,5ece5c9337ddf22014ae19a1,Mężczyzna,21,2021-09-06_18h26.31.878,rantool2,2021.1.4,Win32,60.05645307,6135e006383e6ea6c3d06a28,613640d3159f4bfbb6812000,,,,,,,,
f,2.0162,0,3,3,32,1,5ece5c9337ddf22014ae19a1,ROOOOOO,ROOOOOR,19.92253567,21.27974287,series_1,5ece5c9337ddf22014ae19a1,Mężczyzna,21,2021-09-06_18h26.31.878,rantool2,2021.1.4,Win32,60.05645307,6135e006383e6ea6c3d06a28,613640d3159f4bfbb6812000,,,,,,,,
j,2.0029,0,4,4,3,1,5ece5c9337ddf22014ae19a1,OOOORRO,OOOORRR,20.90986523,21.74922619,series_1,5ece5c9337ddf22014ae19a1,Mężczyzna,21,2021-09-06_18h26.31.878,rantool2,2021.1.4,Win32,60.05645307,6135e006383e6ea6c3d06a28,613640d3159f4bfbb6812000,,,,,,,,
f,2.085,0,5,5,34,1,5ece5c9337ddf22014ae19a1,ROOOROO,ROOOROR,21.03750787,21.24781509,series_1,5ece5c9337ddf22014ae19a1,Mężczyzna,21,2021-09-06_18h26.31.878,rantool2,2021.1.4,Win32,60.05645307,6135e006383e6ea6c3d06a28,613640d3159f4bfbb6812000,,,,,,,,
j,1.975,0,6,6,60,1,5ece5c9337ddf22014ae19a1,RRRROOO,RRRROOR,22.10108823,22.15934078,series_1,5ece5c9337ddf22014ae19a1,Mężczyzna,21,2021-09-06_18h26.31.878,rantool2,2021.1.4,Win32,60.05645307,6135e006383e6ea6c3d06a28,613640d3159f4bfbb6812000,,,,,,,,
f,1.8318,0,7,7,55,1,5ece5c9337ddf22014ae19a1,RRORRRO,RRORRRR,21.56657303,21.21223021,series_0,5ece5c9337ddf22014ae19a1,Mężczyzna,21,2021-09-06_18h26.31.878,rantool2,2021.1.4,Win32,60.05645307,6135e006383e6ea6c3d06a28,613640d3159f4bfbb6812000,,,,,,,,
j,1.6248,0,8,8,48,1,5ece5c9337ddf22014ae19a1,RROOOOO,RROOOOR,20.90986523,22.15934078,series_1,5ece5c9337ddf22014ae19a1,Mężczyzna,21,2021-09-06_18h26.31.878,rantool2,2021.1.4,Win32,60.05645307,6135e006383e6ea6c3d06a28,613640d3159f4bfbb6812000,,,,,,,,
f,1.6573,0,9,9,19,1,5ece5c9337ddf22014ae19a1,OROORRO,OROORRR,21.73568164,22.11181017,series_1,5ece5c9337ddf22014ae19a1,Mężczyzna,21,2021-09-06_18h26.31.878,rantool2,2021.1.4,Win32,60.05645307,6135e006383e6ea6c3d06a28,613640d3159f4bfbb6812000,,,,,,,,
