key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,id,series_0,series_1,acss_0,acss_1,comparison,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
f,1.742,0,0,0,48,1,5fcfe4545aaa21191399943d,RROOOOO,RROOOOR,20.90986523,22.15934078,series_1,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
f,1.5355,0,1,1,0,1,5fcfe4545aaa21191399943d,OOOOOOO,OOOOOOR,18.52739004,19.62521613,series_1,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
j,1.3304,0,2,2,17,1,5fcfe4545aaa21191399943d,OROOORO,OROOORR,21.03750787,22.12173012,series_1,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
j,2.8225,0,3,3,39,1,5fcfe4545aaa21191399943d,ROORRRO,ROORRRR,21.82425538,21.38562617,series_0,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
j,1.7306,0,4,4,4,1,5fcfe4545aaa21191399943d,OOOROOO,OOOROOR,19.91402015,21.21223021,series_1,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
f,3.1352,0,5,5,46,1,5fcfe4545aaa21191399943d,RORRROO,RORRROR,22.00300695,21.24781509,series_0,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
j,1.9143,0,6,6,60,1,5fcfe4545aaa21191399943d,RRRROOO,RRRROOR,22.10108823,22.15934078,series_1,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
f,2.4822,0,7,7,42,1,5fcfe4545aaa21191399943d,ROROROO,ROROROR,20.39515459,19.8361834,series_0,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
f,2.3879,0,8,8,1,1,5fcfe4545aaa21191399943d,OOOOORO,OOOOORR,19.92253567,20.74050628,series_1,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
f,2.1813,0,9,9,63,1,5fcfe4545aaa21191399943d,RRRRRRO,RRRRRRR,21.35278725,19.62521613,series_0,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
j,1.7889,0,10,10,10,1,5fcfe4545aaa21191399943d,OOROROO,OOROROR,21.31236711,21.07490964,series_0,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
f,1.8238,0,11,11,29,1,5fcfe4545aaa21191399943d,ORRRORO,ORRRORR,22.00300695,22.12173012,series_1,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
f,2.6832,0,12,12,59,1,5fcfe4545aaa21191399943d,RRRORRO,RRRORRR,21.56657303,20.89823192,series_0,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
f,2.2002,0,13,13,3,1,5fcfe4545aaa21191399943d,OOOORRO,OOOORRR,20.90986523,21.74922619,series_1,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
j,1.809,0,14,14,28,1,5fcfe4545aaa21191399943d,ORRROOO,ORRROOR,22.24142883,22.53364006,series_1,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
f,1.9526,0,15,15,25,1,5fcfe4545aaa21191399943d,ORROORO,ORROORR,21.79500819,22.61624387,series_1,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
j,2.7562,0,16,16,6,1,5fcfe4545aaa21191399943d,OOORROO,OOORROR,21.12383932,21.38562617,series_1,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
f,2.8061,0,17,17,5,1,5fcfe4545aaa21191399943d,OOORORO,OOORORR,20.87963819,21.9921709,series_1,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
j,3.0834,0,18,18,36,1,5fcfe4545aaa21191399943d,ROOROOO,ROOROOR,21.07991943,20.9984461,series_0,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
f,1.6812,0,19,19,54,1,5fcfe4545aaa21191399943d,RRORROO,RRORROR,21.55250791,20.9984461,series_0,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
j,1.8483,0,20,20,16,1,5fcfe4545aaa21191399943d,OROOOOO,OROOOOR,20.43051175,21.17347734,series_1,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
f,1.582,0,21,21,22,1,5fcfe4545aaa21191399943d,ORORROO,ORORROR,22.02732763,21.57657071,series_0,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
j,1.2574,0,22,22,44,1,5fcfe4545aaa21191399943d,RORROOO,RORROOR,21.66733484,22.02566557,series_1,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
f,1.2318,0,23,23,14,1,5fcfe4545aaa21191399943d,OORRROO,OORRROR,22.24142883,22.16977179,series_0,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
f,1.569,0,24,24,35,1,5fcfe4545aaa21191399943d,ROOORRO,ROOORRR,21.76276513,22.16977179,series_1,5fcfe4545aaa21191399943d,Kobieta,19,2021-09-06_19h03.39.303,rantool2,2021.1.4,Win32,60.0132029,6135e006383e6ea6c3d06a28,61364995e14d8e66ee13bb69,,,,,,,,
