key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,id,series_0,series_1,acss_0,acss_1,comparison,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
f,2.6994,0,0,0,27,1,61119b339b1e084b96fa437c,ORRORRO,ORRORRR,21.55250791,22.2428857,series_1,61119b339b1e084b96fa437c,Mężczyzna,23,2021-09-06_19h20.33.901,rantool2,2021.1.4,Win32,30.04085556,6135e006383e6ea6c3d06a28,61364dd44e6282a111e55c8a,,,,,,,,
f,2.7873,0,1,1,40,1,61119b339b1e084b96fa437c,ROROOOO,ROROOOR,20.87963819,21.37121559,series_1,61119b339b1e084b96fa437c,Mężczyzna,23,2021-09-06_19h20.33.901,rantool2,2021.1.4,Win32,30.04085556,6135e006383e6ea6c3d06a28,61364dd44e6282a111e55c8a,,,,,,,,
j,2.0426,0,2,2,8,1,61119b339b1e084b96fa437c,OOROOOO,OOROOOR,19.91402015,20.89823192,series_1,61119b339b1e084b96fa437c,Mężczyzna,23,2021-09-06_19h20.33.901,rantool2,2021.1.4,Win32,30.04085556,6135e006383e6ea6c3d06a28,61364dd44e6282a111e55c8a,,,,,,,,
j,2.4656,0,3,3,41,1,61119b339b1e084b96fa437c,ROROORO,ROROORR,20.42602454,21.71443381,series_1,61119b339b1e084b96fa437c,Mężczyzna,23,2021-09-06_19h20.33.901,rantool2,2021.1.4,Win32,30.04085556,6135e006383e6ea6c3d06a28,61364dd44e6282a111e55c8a,,,,,,,,
j,1.9947,0,4,4,35,1,61119b339b1e084b96fa437c,ROOORRO,ROOORRR,21.76276513,22.16977179,series_1,61119b339b1e084b96fa437c,Mężczyzna,23,2021-09-06_19h20.33.901,rantool2,2021.1.4,Win32,30.04085556,6135e006383e6ea6c3d06a28,61364dd44e6282a111e55c8a,,,,,,,,
f,2.3906,0,5,5,24,1,61119b339b1e084b96fa437c,ORROOOO,ORROOOR,21.12383932,22.07102821,series_1,61119b339b1e084b96fa437c,Mężczyzna,23,2021-09-06_19h20.33.901,rantool2,2021.1.4,Win32,30.04085556,6135e006383e6ea6c3d06a28,61364dd44e6282a111e55c8a,,,,,,,,
f,1.5475,0,6,6,55,1,61119b339b1e084b96fa437c,RRORRRO,RRORRRR,21.56657303,21.21223021,series_0,61119b339b1e084b96fa437c,Mężczyzna,23,2021-09-06_19h20.33.901,rantool2,2021.1.4,Win32,30.04085556,6135e006383e6ea6c3d06a28,61364dd44e6282a111e55c8a,,,,,,,,
j,1.3511,0,7,7,15,1,61119b339b1e084b96fa437c,OORRRRO,OORRRRR,22.10108823,21.74922619,series_0,61119b339b1e084b96fa437c,Mężczyzna,23,2021-09-06_19h20.33.901,rantool2,2021.1.4,Win32,30.04085556,6135e006383e6ea6c3d06a28,61364dd44e6282a111e55c8a,,,,,,,,
f,2.2324,0,8,8,12,1,61119b339b1e084b96fa437c,OORROOO,OORROOR,21.30250474,22.02786418,series_1,61119b339b1e084b96fa437c,Mężczyzna,23,2021-09-06_19h20.33.901,rantool2,2021.1.4,Win32,30.04085556,6135e006383e6ea6c3d06a28,61364dd44e6282a111e55c8a,,,,,,,,
j,2.8433,0,9,9,58,1,61119b339b1e084b96fa437c,RRROROO,RRROROR,22.1285618,21.37121559,series_0,61119b339b1e084b96fa437c,Mężczyzna,23,2021-09-06_19h20.33.901,rantool2,2021.1.4,Win32,30.04085556,6135e006383e6ea6c3d06a28,61364dd44e6282a111e55c8a,,,,,,,,
j,2.923,0,10,10,44,1,61119b339b1e084b96fa437c,RORROOO,RORROOR,21.66733484,22.02566557,series_1,61119b339b1e084b96fa437c,Mężczyzna,23,2021-09-06_19h20.33.901,rantool2,2021.1.4,Win32,30.04085556,6135e006383e6ea6c3d06a28,61364dd44e6282a111e55c8a,,,,,,,,
f,2.8723,0,11,11,17,1,61119b339b1e084b96fa437c,OROOORO,OROOORR,21.03750787,22.12173012,series_1,61119b339b1e084b96fa437c,Mężczyzna,23,2021-09-06_19h20.33.901,rantool2,2021.1.4,Win32,30.04085556,6135e006383e6ea6c3d06a28,61364dd44e6282a111e55c8a,,,,,,,,
j,2.1032,0,12,12,54,1,61119b339b1e084b96fa437c,RRORROO,RRORROR,21.55250791,20.9984461,series_0,61119b339b1e084b96fa437c,Mężczyzna,23,2021-09-06_19h20.33.901,rantool2,2021.1.4,Win32,30.04085556,6135e006383e6ea6c3d06a28,61364dd44e6282a111e55c8a,,,,,,,,
f,2.4354,0,13,13,46,1,61119b339b1e084b96fa437c,RORRROO,RORRROR,22.00300695,21.24781509,series_0,61119b339b1e084b96fa437c,Mężczyzna,23,2021-09-06_19h20.33.901,rantool2,2021.1.4,Win32,30.04085556,6135e006383e6ea6c3d06a28,61364dd44e6282a111e55c8a,,,,,,,,
j,2.6039,0,14,14,21,1,61119b339b1e084b96fa437c,ORORORO,ORORORR,20.39515459,22.06781359,series_1,61119b339b1e084b96fa437c,Mężczyzna,23,2021-09-06_19h20.33.901,rantool2,2021.1.4,Win32,30.04085556,6135e006383e6ea6c3d06a28,61364dd44e6282a111e55c8a,,,,,,,,
