key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,id,series_0,series_1,acss_0,acss_1,comparison,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
f,2.790225,0,0,0,34,1,6133ba9a50d368581b0f82dc,ROOOROO,ROOOROR,21.03750787,21.24781509,series_1,6133ba9a50d368581b0f82dc,Mężczyzna,18,2021-09-06_18h31.10.045,rantool2,2021.1.4,Win32,59.16809656,6135e006383e6ea6c3d06a28,613642a97f6abb8ea3ef9725,,,,,,,,
j,1.275505,0,1,1,55,1,6133ba9a50d368581b0f82dc,RRORRRO,RRORRRR,21.56657303,21.21223021,series_0,6133ba9a50d368581b0f82dc,Mężczyzna,18,2021-09-06_18h31.10.045,rantool2,2021.1.4,Win32,59.16809656,6135e006383e6ea6c3d06a28,613642a97f6abb8ea3ef9725,,,,,,,,
f,2.0577,0,2,2,58,1,6133ba9a50d368581b0f82dc,RRROROO,RRROROR,22.1285618,21.37121559,series_0,6133ba9a50d368581b0f82dc,Mężczyzna,18,2021-09-06_18h31.10.045,rantool2,2021.1.4,Win32,59.16809656,6135e006383e6ea6c3d06a28,613642a97f6abb8ea3ef9725,,,,,,,,
j,1.20273,0,3,3,15,1,6133ba9a50d368581b0f82dc,OORRRRO,OORRRRR,22.10108823,21.74922619,series_0,6133ba9a50d368581b0f82dc,Mężczyzna,18,2021-09-06_18h31.10.045,rantool2,2021.1.4,Win32,59.16809656,6135e006383e6ea6c3d06a28,613642a97f6abb8ea3ef9725,,,,,,,,
j,1.922755,0,4,4,57,1,6133ba9a50d368581b0f82dc,RRROORO,RRROORR,21.82425538,22.07102821,series_1,6133ba9a50d368581b0f82dc,Mężczyzna,18,2021-09-06_18h31.10.045,rantool2,2021.1.4,Win32,59.16809656,6135e006383e6ea6c3d06a28,613642a97f6abb8ea3ef9725,,,,,,,,
f,1.1885,0,5,5,37,1,6133ba9a50d368581b0f82dc,ROORORO,ROORORR,20.42602454,21.57657071,series_1,6133ba9a50d368581b0f82dc,Mężczyzna,18,2021-09-06_18h31.10.045,rantool2,2021.1.4,Win32,59.16809656,6135e006383e6ea6c3d06a28,613642a97f6abb8ea3ef9725,,,,,,,,
f,1.631875,0,6,6,20,1,6133ba9a50d368581b0f82dc,OROROOO,OROROOR,21.31236711,21.90565814,series_1,6133ba9a50d368581b0f82dc,Mężczyzna,18,2021-09-06_18h31.10.045,rantool2,2021.1.4,Win32,59.16809656,6135e006383e6ea6c3d06a28,613642a97f6abb8ea3ef9725,,,,,,,,
f,1.702765,0,7,7,60,1,6133ba9a50d368581b0f82dc,RRRROOO,RRRROOR,22.10108823,22.15934078,series_1,6133ba9a50d368581b0f82dc,Mężczyzna,18,2021-09-06_18h31.10.045,rantool2,2021.1.4,Win32,59.16809656,6135e006383e6ea6c3d06a28,613642a97f6abb8ea3ef9725,,,,,,,,
j,2.04658,0,8,8,9,1,6133ba9a50d368581b0f82dc,OOROORO,OOROORR,21.07991943,22.2428857,series_1,6133ba9a50d368581b0f82dc,Mężczyzna,18,2021-09-06_18h31.10.045,rantool2,2021.1.4,Win32,59.16809656,6135e006383e6ea6c3d06a28,613642a97f6abb8ea3ef9725,,,,,,,,
f,1.798605,0,9,9,38,1,6133ba9a50d368581b0f82dc,ROORROO,ROORROR,21.79500819,21.36812781,series_0,6133ba9a50d368581b0f82dc,Mężczyzna,18,2021-09-06_18h31.10.045,rantool2,2021.1.4,Win32,59.16809656,6135e006383e6ea6c3d06a28,613642a97f6abb8ea3ef9725,,,,,,,,
