key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,id,series_0,series_1,acss_0,acss_1,comparison,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
f,3.1638,0,0,0,9,1,5f073c1625a90f2f8cbc4a89,OOROORO,OOROORR,21.07991943,22.2428857,series_1,5f073c1625a90f2f8cbc4a89,Mężczyzna,21,2021-09-06_19h01.26.629,rantool2,2021.1.4,Win32,60.04924038,6135e006383e6ea6c3d06a28,61364958201ba7fed22d3cf7,,,,,,,,
f,3.2153,0,1,1,58,1,5f073c1625a90f2f8cbc4a89,RRROROO,RRROROR,22.1285618,21.37121559,series_0,5f073c1625a90f2f8cbc4a89,Mężczyzna,21,2021-09-06_19h01.26.629,rantool2,2021.1.4,Win32,60.04924038,6135e006383e6ea6c3d06a28,61364958201ba7fed22d3cf7,,,,,,,,
j,2.9752,0,2,2,59,1,5f073c1625a90f2f8cbc4a89,RRRORRO,RRRORRR,21.56657303,20.89823192,series_0,5f073c1625a90f2f8cbc4a89,Mężczyzna,21,2021-09-06_19h01.26.629,rantool2,2021.1.4,Win32,60.04924038,6135e006383e6ea6c3d06a28,61364958201ba7fed22d3cf7,,,,,,,,
j,2.3869,0,3,3,8,1,5f073c1625a90f2f8cbc4a89,OOROOOO,OOROOOR,19.91402015,20.89823192,series_1,5f073c1625a90f2f8cbc4a89,Mężczyzna,21,2021-09-06_19h01.26.629,rantool2,2021.1.4,Win32,60.04924038,6135e006383e6ea6c3d06a28,61364958201ba7fed22d3cf7,,,,,,,,
f,2.4104,0,4,4,3,1,5f073c1625a90f2f8cbc4a89,OOOORRO,OOOORRR,20.90986523,21.74922619,series_1,5f073c1625a90f2f8cbc4a89,Mężczyzna,21,2021-09-06_19h01.26.629,rantool2,2021.1.4,Win32,60.04924038,6135e006383e6ea6c3d06a28,61364958201ba7fed22d3cf7,,,,,,,,
j,3.7782,0,5,5,54,1,5f073c1625a90f2f8cbc4a89,RRORROO,RRORROR,21.55250791,20.9984461,series_0,5f073c1625a90f2f8cbc4a89,Mężczyzna,21,2021-09-06_19h01.26.629,rantool2,2021.1.4,Win32,60.04924038,6135e006383e6ea6c3d06a28,61364958201ba7fed22d3cf7,,,,,,,,
f,3.9388,0,6,6,42,1,5f073c1625a90f2f8cbc4a89,ROROROO,ROROROR,20.39515459,19.8361834,series_0,5f073c1625a90f2f8cbc4a89,Mężczyzna,21,2021-09-06_19h01.26.629,rantool2,2021.1.4,Win32,60.04924038,6135e006383e6ea6c3d06a28,61364958201ba7fed22d3cf7,,,,,,,,
j,2.4762,0,7,7,47,1,5f073c1625a90f2f8cbc4a89,RORRRRO,RORRRRR,21.81333602,21.02936224,series_0,5f073c1625a90f2f8cbc4a89,Mężczyzna,21,2021-09-06_19h01.26.629,rantool2,2021.1.4,Win32,60.04924038,6135e006383e6ea6c3d06a28,61364958201ba7fed22d3cf7,,,,,,,,
j,2.7133,0,8,8,31,1,5f073c1625a90f2f8cbc4a89,ORRRRRO,ORRRRRR,22.16413392,20.74050628,series_0,5f073c1625a90f2f8cbc4a89,Mężczyzna,21,2021-09-06_19h01.26.629,rantool2,2021.1.4,Win32,60.04924038,6135e006383e6ea6c3d06a28,61364958201ba7fed22d3cf7,,,,,,,,
j,1.7004,0,9,9,33,1,5f073c1625a90f2f8cbc4a89,ROOOORO,ROOOORR,20.83779602,22.03072203,series_1,5f073c1625a90f2f8cbc4a89,Mężczyzna,21,2021-09-06_19h01.26.629,rantool2,2021.1.4,Win32,60.04924038,6135e006383e6ea6c3d06a28,61364958201ba7fed22d3cf7,,,,,,,,
f,2.6069,0,10,10,39,1,5f073c1625a90f2f8cbc4a89,ROORRRO,ROORRRR,21.82425538,21.38562617,series_0,5f073c1625a90f2f8cbc4a89,Mężczyzna,21,2021-09-06_19h01.26.629,rantool2,2021.1.4,Win32,60.04924038,6135e006383e6ea6c3d06a28,61364958201ba7fed22d3cf7,,,,,,,,
j,2.4793,0,11,11,24,1,5f073c1625a90f2f8cbc4a89,ORROOOO,ORROOOR,21.12383932,22.07102821,series_1,5f073c1625a90f2f8cbc4a89,Mężczyzna,21,2021-09-06_19h01.26.629,rantool2,2021.1.4,Win32,60.04924038,6135e006383e6ea6c3d06a28,61364958201ba7fed22d3cf7,,,,,,,,
f,1.5715,0,12,12,28,1,5f073c1625a90f2f8cbc4a89,ORRROOO,ORRROOR,22.24142883,22.53364006,series_1,5f073c1625a90f2f8cbc4a89,Mężczyzna,21,2021-09-06_19h01.26.629,rantool2,2021.1.4,Win32,60.04924038,6135e006383e6ea6c3d06a28,61364958201ba7fed22d3cf7,,,,,,,,
j,2.2039,0,13,13,29,1,5f073c1625a90f2f8cbc4a89,ORRRORO,ORRRORR,22.00300695,22.12173012,series_1,5f073c1625a90f2f8cbc4a89,Mężczyzna,21,2021-09-06_19h01.26.629,rantool2,2021.1.4,Win32,60.04924038,6135e006383e6ea6c3d06a28,61364958201ba7fed22d3cf7,,,,,,,,
