key_resp_7.keys,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,id,series_0,series_1,acss_0,acss_1,comparison,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,key_resp_7.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
,0,0,0,0,1,6129015eb884f1983f7b9323,OOOOOOO,OOOOOOR,18.52739004,19.62521613,series_1,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,,,,,,,,,
f,0,1,1,11,1,6129015eb884f1983f7b9323,OORORRO,OORORRR,22.18365867,22.6797523,series_1,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,2.6414,,,,,,,,
j,0,2,2,27,1,6129015eb884f1983f7b9323,ORRORRO,ORRORRR,21.55250791,22.2428857,series_1,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,2.3007,,,,,,,,
f,0,3,3,50,1,6129015eb884f1983f7b9323,RROOROO,RROOROR,21.73568164,22.02566557,series_1,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,1.3112,,,,,,,,
j,0,4,4,23,1,6129015eb884f1983f7b9323,ORORRRO,ORORRRR,22.1285618,21.9921709,series_0,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,1.0707,,,,,,,,
j,0,5,5,2,1,6129015eb884f1983f7b9323,OOOOROO,OOOOROR,20.43051175,21.02936224,series_1,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,1.497,,,,,,,,
j,0,6,6,20,1,6129015eb884f1983f7b9323,OROROOO,OROROOR,21.31236711,21.90565814,series_1,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,2.133,,,,,,,,
f,0,7,7,53,1,6129015eb884f1983f7b9323,RRORORO,RRORORR,20.71309134,21.90565814,series_1,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,2.1279,,,,,,,,
f,0,8,8,12,1,6129015eb884f1983f7b9323,OORROOO,OORROOR,21.30250474,22.02786418,series_1,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,1.6643,,,,,,,,
j,0,9,9,40,1,6129015eb884f1983f7b9323,ROROOOO,ROROOOR,20.87963819,21.37121559,series_1,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,1.6284,,,,,,,,
f,0,10,10,45,1,6129015eb884f1983f7b9323,RORRORO,RORRORR,20.78182524,21.22513037,series_1,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,1.6836,,,,,,,,
j,0,11,11,13,1,6129015eb884f1983f7b9323,OORRORO,OORRORR,21.66733484,22.11181017,series_1,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,1.6507,,,,,,,,
j,0,12,12,39,1,6129015eb884f1983f7b9323,ROORRRO,ROORRRR,21.82425538,21.38562617,series_0,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,1.1509,,,,,,,,
j,0,13,13,44,1,6129015eb884f1983f7b9323,RORROOO,RORROOR,21.66733484,22.02566557,series_1,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,0.9413,,,,,,,,
f,0,14,14,58,1,6129015eb884f1983f7b9323,RRROROO,RRROROR,22.1285618,21.37121559,series_0,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,1.255,,,,,,,,
f,0,15,15,41,1,6129015eb884f1983f7b9323,ROROORO,ROROORR,20.42602454,21.71443381,series_1,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,1.1672,,,,,,,,
f,0,16,16,14,1,6129015eb884f1983f7b9323,OORRROO,OORRROR,22.24142883,22.16977179,series_0,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,0.2005,,,,,,,,
j,0,17,17,25,1,6129015eb884f1983f7b9323,ORROORO,ORROORR,21.79500819,22.61624387,series_1,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,1.3695,,,,,,,,
j,0,18,18,1,1,6129015eb884f1983f7b9323,OOOOORO,OOOOORR,19.92253567,20.74050628,series_1,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,0.3175,,,,,,,,
f,0,19,19,48,1,6129015eb884f1983f7b9323,RROOOOO,RROOOOR,20.90986523,22.15934078,series_1,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,1.6442,,,,,,,,
f,0,20,20,59,1,6129015eb884f1983f7b9323,RRRORRO,RRRORRR,21.56657303,20.89823192,series_0,6129015eb884f1983f7b9323,Mężczyzna,20,2021-09-06_18h56.15.807,rantool2,2021.1.4,Win32,59.9880024,6135e006383e6ea6c3d06a28,6136481290a81c1cec060451,3.3798,,,,,,,,
