key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,id,series_0,series_1,acss_0,acss_1,comparison,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
j,2.2774,0,0,0,44,1,5f3663dd7dda2100096d4a81,RORROOO,RORROOR,21.66733484,22.02566557,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,2.6557,0,1,1,52,1,5f3663dd7dda2100096d4a81,RROROOO,RROROOR,22.18365867,22.11097995,series_0,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,2.3198,0,2,2,28,1,5f3663dd7dda2100096d4a81,ORRROOO,ORRROOR,22.24142883,22.53364006,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,2.4747,0,3,3,42,1,5f3663dd7dda2100096d4a81,ROROROO,ROROROR,20.39515459,19.8361834,series_0,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,1.7688,0,4,4,37,1,5f3663dd7dda2100096d4a81,ROORORO,ROORORR,20.42602454,21.57657071,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,2.4024,0,5,5,36,1,5f3663dd7dda2100096d4a81,ROOROOO,ROOROOR,21.07991943,20.9984461,series_0,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,1.6162,0,6,6,38,1,5f3663dd7dda2100096d4a81,ROORROO,ROORROR,21.79500819,21.36812781,series_0,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,1.7495,0,7,7,43,1,5f3663dd7dda2100096d4a81,RORORRO,RORORRR,20.71309134,21.07490964,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,1.8197,0,8,8,12,1,5f3663dd7dda2100096d4a81,OORROOO,OORROOR,21.30250474,22.02786418,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,2.6032,0,9,9,20,1,5f3663dd7dda2100096d4a81,OROROOO,OROROOR,21.31236711,21.90565814,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,2.4186,0,10,10,23,1,5f3663dd7dda2100096d4a81,ORORRRO,ORORRRR,22.1285618,21.9921709,series_0,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,2.8904,0,11,11,0,1,5f3663dd7dda2100096d4a81,OOOOOOO,OOOOOOR,18.52739004,19.62521613,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,2.8208,0,12,12,58,1,5f3663dd7dda2100096d4a81,RRROROO,RRROROR,22.1285618,21.37121559,series_0,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,2.2685,0,13,13,31,1,5f3663dd7dda2100096d4a81,ORRRRRO,ORRRRRR,22.16413392,20.74050628,series_0,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,2.5267,0,14,14,5,1,5f3663dd7dda2100096d4a81,OOORORO,OOORORR,20.87963819,21.9921709,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,2.5004,0,15,15,61,1,5f3663dd7dda2100096d4a81,RRRRORO,RRRRORR,21.81333602,21.17347734,series_0,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,3.1508,0,16,16,3,1,5f3663dd7dda2100096d4a81,OOOORRO,OOOORRR,20.90986523,21.74922619,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,2.5142,0,17,17,60,1,5f3663dd7dda2100096d4a81,RRRROOO,RRRROOR,22.10108823,22.15934078,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,1.0416,0,18,18,19,1,5f3663dd7dda2100096d4a81,OROORRO,OROORRR,21.73568164,22.11181017,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,1.0518,0,19,19,50,1,5f3663dd7dda2100096d4a81,RROOROO,RROOROR,21.73568164,22.02566557,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,1.2684,0,20,20,9,1,5f3663dd7dda2100096d4a81,OOROORO,OOROORR,21.07991943,22.2428857,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,1.5999,0,21,21,46,1,5f3663dd7dda2100096d4a81,RORRROO,RORRROR,22.00300695,21.24781509,series_0,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,1.4694,0,22,22,4,1,5f3663dd7dda2100096d4a81,OOOROOO,OOOROOR,19.91402015,21.21223021,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,2.0553,0,23,23,41,1,5f3663dd7dda2100096d4a81,ROROORO,ROROORR,20.42602454,21.71443381,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,2.3035,0,24,24,15,1,5f3663dd7dda2100096d4a81,OORRRRO,OORRRRR,22.10108823,21.74922619,series_0,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,1.8075,0,25,25,8,1,5f3663dd7dda2100096d4a81,OOROOOO,OOROOOR,19.91402015,20.89823192,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,1.4406,0,26,26,49,1,5f3663dd7dda2100096d4a81,RROOORO,RROOORR,21.76276513,22.53364006,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,0.9881,0,27,27,53,1,5f3663dd7dda2100096d4a81,RRORORO,RRORORR,20.71309134,21.90565814,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,1.2504,0,28,28,22,1,5f3663dd7dda2100096d4a81,ORORROO,ORORROR,22.02732763,21.57657071,series_0,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,1.0355,0,29,29,26,1,5f3663dd7dda2100096d4a81,ORROROO,ORROROR,22.02732763,21.71443381,series_0,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,2.3368,0,30,30,54,1,5f3663dd7dda2100096d4a81,RRORROO,RRORROR,21.55250791,20.9984461,series_0,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,2.2066,0,31,31,57,1,5f3663dd7dda2100096d4a81,RRROORO,RRROORR,21.82425538,22.07102821,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,1.1009,0,32,32,27,1,5f3663dd7dda2100096d4a81,ORRORRO,ORRORRR,21.55250791,22.2428857,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,2.7008,0,33,33,25,1,5f3663dd7dda2100096d4a81,ORROORO,ORROORR,21.79500819,22.61624387,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,1.623,0,34,34,34,1,5f3663dd7dda2100096d4a81,ROOOROO,ROOOROR,21.03750787,21.24781509,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,1.1339,0,35,35,48,1,5f3663dd7dda2100096d4a81,RROOOOO,RROOOOR,20.90986523,22.15934078,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,1.5965,0,36,36,7,1,5f3663dd7dda2100096d4a81,OOORRRO,OOORRRR,21.6194508,21.899017,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,1.2063,0,37,37,33,1,5f3663dd7dda2100096d4a81,ROOOORO,ROOOORR,20.83779602,22.03072203,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,1.5031,0,38,38,29,1,5f3663dd7dda2100096d4a81,ORRRORO,ORRRORR,22.00300695,22.12173012,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,2.1324,0,39,39,1,1,5f3663dd7dda2100096d4a81,OOOOORO,OOOOORR,19.92253567,20.74050628,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,1.2709,0,40,40,59,1,5f3663dd7dda2100096d4a81,RRRORRO,RRRORRR,21.56657303,20.89823192,series_0,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,1.3027,0,41,41,16,1,5f3663dd7dda2100096d4a81,OROOOOO,OROOOOR,20.43051175,21.17347734,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,1.8015,0,42,42,56,1,5f3663dd7dda2100096d4a81,RRROOOO,RRROOOR,21.6194508,22.31681875,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,1.4759,0,43,43,18,1,5f3663dd7dda2100096d4a81,OROOROO,OROOROR,20.84860893,21.22513037,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,1.7022,0,44,44,2,1,5f3663dd7dda2100096d4a81,OOOOROO,OOOOROR,20.43051175,21.02936224,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
f,1.3523,0,45,45,62,1,5f3663dd7dda2100096d4a81,RRRRROO,RRRRROR,22.16413392,21.27974287,series_0,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,1.5684,0,46,46,47,1,5f3663dd7dda2100096d4a81,RORRRRO,RORRRRR,21.81333602,21.02936224,series_0,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,1.7359,0,47,47,17,1,5f3663dd7dda2100096d4a81,OROOORO,OROOORR,21.03750787,22.12173012,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
j,1.5199,0,48,48,51,1,5f3663dd7dda2100096d4a81,RROORRO,RROORRR,21.89852628,22.02786418,series_1,5f3663dd7dda2100096d4a81,Mężczyzna,19,2021-09-06_18h50.00.878,rantool2,2021.1.4,MacIntel,59.99880002,6135e006383e6ea6c3d06a28,6136468867f6daee16fa44aa,,,,,,,,
