key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,id,STUDY_ID,SESSION_ID,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,series_0,series_1,acss_0,acss_1,comparison
"[""comma""]",0,[0.9804000000003725],0,0,0,0,1,5d47d84a4555540001a4ae83,Mężczyzna,25,2021-07-13_21h51.47.490,rantool2,2021.1.4,Win32,60.22282445,5d47d84a4555540001a4ae83,60d9d14f4a8a35a482e0d9bf,60edee7544681fa0a1189361,,,,,,,,,,,,
"[""comma"",""period""]",0,"[-0.015099999999634406,0.9355000000000047]",1,0,1,0,1,5d47d84a4555540001a4ae83,Mężczyzna,25,2021-07-13_21h51.47.490,rantool2,2021.1.4,Win32,60.22282445,5d47d84a4555540001a4ae83,60d9d14f4a8a35a482e0d9bf,60edee7544681fa0a1189361,,,,,,,,,,,,
"[""period"",""period""]",0,"[0.4671000000005563,1.6558000000007524]",2,0,2,0,1,5d47d84a4555540001a4ae83,Mężczyzna,25,2021-07-13_21h51.47.490,rantool2,2021.1.4,Win32,60.22282445,5d47d84a4555540001a4ae83,60d9d14f4a8a35a482e0d9bf,60edee7544681fa0a1189361,,,,,,,,,,,,
"[""comma""]",0,[0.48809999999961917],3,0,3,0,1,5d47d84a4555540001a4ae83,Mężczyzna,25,2021-07-13_21h51.47.490,rantool2,2021.1.4,Win32,60.22282445,5d47d84a4555540001a4ae83,60d9d14f4a8a35a482e0d9bf,60edee7544681fa0a1189361,,,,,,,,,,,,
"[""period""]",0,[0.3507000000001881],4,0,4,0,1,5d47d84a4555540001a4ae83,Mężczyzna,25,2021-07-13_21h51.47.490,rantool2,2021.1.4,Win32,60.22282445,5d47d84a4555540001a4ae83,60d9d14f4a8a35a482e0d9bf,60edee7544681fa0a1189361,,,,,,,,,,,,
"[""comma""]",0,[0.25120000000018194],5,0,5,0,1,5d47d84a4555540001a4ae83,Mężczyzna,25,2021-07-13_21h51.47.490,rantool2,2021.1.4,Win32,60.22282445,5d47d84a4555540001a4ae83,60d9d14f4a8a35a482e0d9bf,60edee7544681fa0a1189361,,,,,,,,,,,,
"[""period""]",0,[0.2381000000005571],6,0,6,0,1,5d47d84a4555540001a4ae83,Mężczyzna,25,2021-07-13_21h51.47.490,rantool2,2021.1.4,Win32,60.22282445,5d47d84a4555540001a4ae83,60d9d14f4a8a35a482e0d9bf,60edee7544681fa0a1189361,,,,,,,,,,,,
"[""comma""]",0,[0.7867999999998148],7,0,7,0,1,5d47d84a4555540001a4ae83,Mężczyzna,25,2021-07-13_21h51.47.490,rantool2,2021.1.4,Win32,60.22282445,5d47d84a4555540001a4ae83,60d9d14f4a8a35a482e0d9bf,60edee7544681fa0a1189361,,,,,,,,,,,,
"[""period""]",0,[0.42790000000037764],8,0,8,0,1,5d47d84a4555540001a4ae83,Mężczyzna,25,2021-07-13_21h51.47.490,rantool2,2021.1.4,Win32,60.22282445,5d47d84a4555540001a4ae83,60d9d14f4a8a35a482e0d9bf,60edee7544681fa0a1189361,,,,,,,,,,,,
"[""comma""]",0,[0.2383999999994444],9,0,9,0,1,5d47d84a4555540001a4ae83,Mężczyzna,25,2021-07-13_21h51.47.490,rantool2,2021.1.4,Win32,60.22282445,5d47d84a4555540001a4ae83,60d9d14f4a8a35a482e0d9bf,60edee7544681fa0a1189361,,,,,,,,,,,,
