key_resp_7.keys,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,id,series_0,series_1,acss_0,acss_1,comparison,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,key_resp_7.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
,0,10,10,13,1,61338d61ed3f2e3d196fa7c7,OORRORO,OORRORR,21.66733484,22.11181017,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,,,,,,,,
,0,11,11,62,1,61338d61ed3f2e3d196fa7c7,RRRRROO,RRRRROR,22.16413392,21.27974287,series_0,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,,,,,,,,
,0,12,12,7,1,61338d61ed3f2e3d196fa7c7,OOORRRO,OOORRRR,21.6194508,21.899017,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,,,,,,,,
,0,13,13,49,1,61338d61ed3f2e3d196fa7c7,RROOORO,RROOORR,21.76276513,22.53364006,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,,,,,,,,
,0,14,14,0,1,61338d61ed3f2e3d196fa7c7,OOOOOOO,OOOOOOR,18.52739004,19.62521613,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,,,,,,,,
,0,15,15,9,1,61338d61ed3f2e3d196fa7c7,OOROORO,OOROORR,21.07991943,22.2428857,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,,,,,,,,
,0,16,16,47,1,61338d61ed3f2e3d196fa7c7,RORRRRO,RORRRRR,21.81333602,21.02936224,series_0,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,,,,,,,,
,0,17,17,54,1,61338d61ed3f2e3d196fa7c7,RRORROO,RRORROR,21.55250791,20.9984461,series_0,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,,,,,,,,
,0,18,18,35,1,61338d61ed3f2e3d196fa7c7,ROOORRO,ROOORRR,21.76276513,22.16977179,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,,,,,,,,
f,0,19,19,44,1,61338d61ed3f2e3d196fa7c7,RORROOO,RORROOR,21.66733484,22.02566557,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.7936,,,,,,,,
j,0,20,20,42,1,61338d61ed3f2e3d196fa7c7,ROROROO,ROROROR,20.39515459,19.8361834,series_0,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,2.489,,,,,,,,
f,0,21,21,33,1,61338d61ed3f2e3d196fa7c7,ROOOORO,ROOOORR,20.83779602,22.03072203,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.3487,,,,,,,,
f,0,22,22,40,1,61338d61ed3f2e3d196fa7c7,ROROOOO,ROROOOR,20.87963819,21.37121559,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.2828,,,,,,,,
f,0,23,23,23,1,61338d61ed3f2e3d196fa7c7,ORORRRO,ORORRRR,22.1285618,21.9921709,series_0,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1362,,,,,,,,
j,0,24,24,27,1,61338d61ed3f2e3d196fa7c7,ORRORRO,ORRORRR,21.55250791,22.2428857,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.2345,,,,,,,,
f,0,25,25,17,1,61338d61ed3f2e3d196fa7c7,OROOORO,OROOORR,21.03750787,22.12173012,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.2733,,,,,,,,
f,0,26,26,34,1,61338d61ed3f2e3d196fa7c7,ROOOROO,ROOOROR,21.03750787,21.24781509,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1979,,,,,,,,
j,0,27,27,2,1,61338d61ed3f2e3d196fa7c7,OOOOROO,OOOOROR,20.43051175,21.02936224,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.0701,,,,,,,,
f,0,28,28,25,1,61338d61ed3f2e3d196fa7c7,ORROORO,ORROORR,21.79500819,22.61624387,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1501,,,,,,,,
j,0,29,29,21,1,61338d61ed3f2e3d196fa7c7,ORORORO,ORORORR,20.39515459,22.06781359,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.101,,,,,,,,
j,0,30,30,1,1,61338d61ed3f2e3d196fa7c7,OOOOORO,OOOOORR,19.92253567,20.74050628,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1847,,,,,,,,
j,0,31,31,28,1,61338d61ed3f2e3d196fa7c7,ORRROOO,ORRROOR,22.24142883,22.53364006,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1086,,,,,,,,
f,0,32,32,56,1,61338d61ed3f2e3d196fa7c7,RRROOOO,RRROOOR,21.6194508,22.31681875,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1166,,,,,,,,
j,0,33,33,5,1,61338d61ed3f2e3d196fa7c7,OOORORO,OOORORR,20.87963819,21.9921709,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1506,,,,,,,,
f,0,34,34,22,1,61338d61ed3f2e3d196fa7c7,ORORROO,ORORROR,22.02732763,21.57657071,series_0,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1214,,,,,,,,
j,0,35,35,30,1,61338d61ed3f2e3d196fa7c7,ORRRROO,ORRRROR,22.46748491,22.03072203,series_0,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.117,,,,,,,,
j,0,36,36,60,1,61338d61ed3f2e3d196fa7c7,RRRROOO,RRRROOR,22.10108823,22.15934078,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1033,,,,,,,,
f,0,37,37,50,1,61338d61ed3f2e3d196fa7c7,RROOROO,RROOROR,21.73568164,22.02566557,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1106,,,,,,,,
j,0,38,38,31,1,61338d61ed3f2e3d196fa7c7,ORRRRRO,ORRRRRR,22.16413392,20.74050628,series_0,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1375,,,,,,,,
f,0,39,39,29,1,61338d61ed3f2e3d196fa7c7,ORRRORO,ORRRORR,22.00300695,22.12173012,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1292,,,,,,,,
j,0,40,40,32,1,61338d61ed3f2e3d196fa7c7,ROOOOOO,ROOOOOR,19.92253567,21.27974287,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1068,,,,,,,,
j,0,41,41,14,1,61338d61ed3f2e3d196fa7c7,OORRROO,OORRROR,22.24142883,22.16977179,series_0,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1071,,,,,,,,
f,0,42,42,8,1,61338d61ed3f2e3d196fa7c7,OOROOOO,OOROOOR,19.91402015,20.89823192,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.0976,,,,,,,,
j,0,43,43,20,1,61338d61ed3f2e3d196fa7c7,OROROOO,OROROOR,21.31236711,21.90565814,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1223,,,,,,,,
j,0,44,44,4,1,61338d61ed3f2e3d196fa7c7,OOOROOO,OOOROOR,19.91402015,21.21223021,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.105,,,,,,,,
f,0,45,45,51,1,61338d61ed3f2e3d196fa7c7,RROORRO,RROORRR,21.89852628,22.02786418,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1156,,,,,,,,
j,0,46,46,36,1,61338d61ed3f2e3d196fa7c7,ROOROOO,ROOROOR,21.07991943,20.9984461,series_0,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.135,,,,,,,,
j,0,47,47,12,1,61338d61ed3f2e3d196fa7c7,OORROOO,OORROOR,21.30250474,22.02786418,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1055,,,,,,,,
j,0,48,48,55,1,61338d61ed3f2e3d196fa7c7,RRORRRO,RRORRRR,21.56657303,21.21223021,series_0,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.2488,,,,,,,,
f,0,49,49,57,1,61338d61ed3f2e3d196fa7c7,RRROORO,RRROORR,21.82425538,22.07102821,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1426,,,,,,,,
j,0,50,50,37,1,61338d61ed3f2e3d196fa7c7,ROORORO,ROORORR,20.42602454,21.57657071,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.2099,,,,,,,,
f,0,51,51,18,1,61338d61ed3f2e3d196fa7c7,OROOROO,OROOROR,20.84860893,21.22513037,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1702,,,,,,,,
j,0,52,52,63,1,61338d61ed3f2e3d196fa7c7,RRRRRRO,RRRRRRR,21.35278725,19.62521613,series_0,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1182,,,,,,,,
f,0,53,53,38,1,61338d61ed3f2e3d196fa7c7,ROORROO,ROORROR,21.79500819,21.36812781,series_0,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1057,,,,,,,,
j,0,54,54,24,1,61338d61ed3f2e3d196fa7c7,ORROOOO,ORROOOR,21.12383932,22.07102821,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.0694,,,,,,,,
f,0,55,55,16,1,61338d61ed3f2e3d196fa7c7,OROOOOO,OROOOOR,20.43051175,21.17347734,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.0988,,,,,,,,
j,0,56,56,59,1,61338d61ed3f2e3d196fa7c7,RRRORRO,RRRORRR,21.56657303,20.89823192,series_0,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.0828,,,,,,,,
f,0,57,57,58,1,61338d61ed3f2e3d196fa7c7,RRROROO,RRROROR,22.1285618,21.37121559,series_0,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.0896,,,,,,,,
j,0,58,58,45,1,61338d61ed3f2e3d196fa7c7,RORRORO,RORRORR,20.78182524,21.22513037,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.0703,,,,,,,,
f,0,59,59,41,1,61338d61ed3f2e3d196fa7c7,ROROORO,ROROORR,20.42602454,21.71443381,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1233,,,,,,,,
j,0,60,60,6,1,61338d61ed3f2e3d196fa7c7,OOORROO,OOORROR,21.12383932,21.38562617,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.178,,,,,,,,
j,0,61,61,26,1,61338d61ed3f2e3d196fa7c7,ORROROO,ORROROR,22.02732763,21.71443381,series_0,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1347,,,,,,,,
f,0,62,62,43,1,61338d61ed3f2e3d196fa7c7,RORORRO,RORORRR,20.71309134,21.07490964,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1794,,,,,,,,
f,0,63,63,53,1,61338d61ed3f2e3d196fa7c7,RRORORO,RRORORR,20.71309134,21.90565814,series_1,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,0.1789,,,,,,,,
,,,,,,61338d61ed3f2e3d196fa7c7,,,,,,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,0,,,0,0,0,0,1
,,,,,,61338d61ed3f2e3d196fa7c7,,,,,,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,0,,,1,0,1,0,1
,,,,,,61338d61ed3f2e3d196fa7c7,,,,,,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,0,,,2,0,2,0,1
,,,,,,61338d61ed3f2e3d196fa7c7,,,,,,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,0,,,3,0,3,0,1
,,,,,,61338d61ed3f2e3d196fa7c7,,,,,,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,0,,,4,0,4,0,1
,,,,,,61338d61ed3f2e3d196fa7c7,,,,,,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,0,,,5,0,5,0,1
,,,,,,61338d61ed3f2e3d196fa7c7,,,,,,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,0,,,6,0,6,0,1
,,,,,,61338d61ed3f2e3d196fa7c7,,,,,,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,0,,,7,0,7,0,1
,,,,,,61338d61ed3f2e3d196fa7c7,,,,,,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,0,,,8,0,8,0,1
,,,,,,61338d61ed3f2e3d196fa7c7,,,,,,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,0,,,9,0,9,0,1
,,,,,,61338d61ed3f2e3d196fa7c7,,,,,,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,0,,,10,0,10,0,1
,,,,,,61338d61ed3f2e3d196fa7c7,,,,,,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,0,,,11,0,11,0,1
,,,,,,61338d61ed3f2e3d196fa7c7,,,,,,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,0,,,12,0,12,0,1
,,,,,,61338d61ed3f2e3d196fa7c7,,,,,,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,0,,,13,0,13,0,1
,,,,,,61338d61ed3f2e3d196fa7c7,,,,,,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,0,,,14,0,14,0,1
,,,,,,61338d61ed3f2e3d196fa7c7,,,,,,61338d61ed3f2e3d196fa7c7,Kobieta,30,2021-09-06_12h32.12.518,rantool2,2021.1.4,MacIntel,60.14675809,6135e006383e6ea6c3d06a28,613642701d92eebe71fdfde1,,0,,,15,0,15,0,1
