key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,id,series_0,series_1,acss_0,acss_1,comparison,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
f,4.168,0,0,0,63,1,612fa292299eb78f1bc9a082,RRRRRRO,RRRRRRR,21.35278725,19.62521613,series_0,612fa292299eb78f1bc9a082,Kobieta,18,2021-09-06_19h02.06.063,rantool2,2021.1.4,Win32,60.0240096,6135e006383e6ea6c3d06a28,613648d885dd041088272ed0,,,,,,,,
j,4.666,0,1,1,4,1,612fa292299eb78f1bc9a082,OOOROOO,OOOROOR,19.91402015,21.21223021,series_1,612fa292299eb78f1bc9a082,Kobieta,18,2021-09-06_19h02.06.063,rantool2,2021.1.4,Win32,60.0240096,6135e006383e6ea6c3d06a28,613648d885dd041088272ed0,,,,,,,,
f,4.484,0,2,2,35,1,612fa292299eb78f1bc9a082,ROOORRO,ROOORRR,21.76276513,22.16977179,series_1,612fa292299eb78f1bc9a082,Kobieta,18,2021-09-06_19h02.06.063,rantool2,2021.1.4,Win32,60.0240096,6135e006383e6ea6c3d06a28,613648d885dd041088272ed0,,,,,,,,
j,2.357,0,3,3,28,1,612fa292299eb78f1bc9a082,ORRROOO,ORRROOR,22.24142883,22.53364006,series_1,612fa292299eb78f1bc9a082,Kobieta,18,2021-09-06_19h02.06.063,rantool2,2021.1.4,Win32,60.0240096,6135e006383e6ea6c3d06a28,613648d885dd041088272ed0,,,,,,,,
f,2.958,0,4,4,54,1,612fa292299eb78f1bc9a082,RRORROO,RRORROR,21.55250791,20.9984461,series_0,612fa292299eb78f1bc9a082,Kobieta,18,2021-09-06_19h02.06.063,rantool2,2021.1.4,Win32,60.0240096,6135e006383e6ea6c3d06a28,613648d885dd041088272ed0,,,,,,,,
j,3.683,0,5,5,27,1,612fa292299eb78f1bc9a082,ORRORRO,ORRORRR,21.55250791,22.2428857,series_1,612fa292299eb78f1bc9a082,Kobieta,18,2021-09-06_19h02.06.063,rantool2,2021.1.4,Win32,60.0240096,6135e006383e6ea6c3d06a28,613648d885dd041088272ed0,,,,,,,,
f,2.753,0,6,6,14,1,612fa292299eb78f1bc9a082,OORRROO,OORRROR,22.24142883,22.16977179,series_0,612fa292299eb78f1bc9a082,Kobieta,18,2021-09-06_19h02.06.063,rantool2,2021.1.4,Win32,60.0240096,6135e006383e6ea6c3d06a28,613648d885dd041088272ed0,,,,,,,,
j,2.833,0,7,7,43,1,612fa292299eb78f1bc9a082,RORORRO,RORORRR,20.71309134,21.07490964,series_1,612fa292299eb78f1bc9a082,Kobieta,18,2021-09-06_19h02.06.063,rantool2,2021.1.4,Win32,60.0240096,6135e006383e6ea6c3d06a28,613648d885dd041088272ed0,,,,,,,,
f,2.961,0,8,8,39,1,612fa292299eb78f1bc9a082,ROORRRO,ROORRRR,21.82425538,21.38562617,series_0,612fa292299eb78f1bc9a082,Kobieta,18,2021-09-06_19h02.06.063,rantool2,2021.1.4,Win32,60.0240096,6135e006383e6ea6c3d06a28,613648d885dd041088272ed0,,,,,,,,
j,2.516,0,9,9,36,1,612fa292299eb78f1bc9a082,ROOROOO,ROOROOR,21.07991943,20.9984461,series_0,612fa292299eb78f1bc9a082,Kobieta,18,2021-09-06_19h02.06.063,rantool2,2021.1.4,Win32,60.0240096,6135e006383e6ea6c3d06a28,613648d885dd041088272ed0,,,,,,,,
f,2.247,0,10,10,0,1,612fa292299eb78f1bc9a082,OOOOOOO,OOOOOOR,18.52739004,19.62521613,series_1,612fa292299eb78f1bc9a082,Kobieta,18,2021-09-06_19h02.06.063,rantool2,2021.1.4,Win32,60.0240096,6135e006383e6ea6c3d06a28,613648d885dd041088272ed0,,,,,,,,
j,2.724,0,11,11,33,1,612fa292299eb78f1bc9a082,ROOOORO,ROOOORR,20.83779602,22.03072203,series_1,612fa292299eb78f1bc9a082,Kobieta,18,2021-09-06_19h02.06.063,rantool2,2021.1.4,Win32,60.0240096,6135e006383e6ea6c3d06a28,613648d885dd041088272ed0,,,,,,,,
j,2.433,0,12,12,8,1,612fa292299eb78f1bc9a082,OOROOOO,OOROOOR,19.91402015,20.89823192,series_1,612fa292299eb78f1bc9a082,Kobieta,18,2021-09-06_19h02.06.063,rantool2,2021.1.4,Win32,60.0240096,6135e006383e6ea6c3d06a28,613648d885dd041088272ed0,,,,,,,,
j,3.017,0,13,13,41,1,612fa292299eb78f1bc9a082,ROROORO,ROROORR,20.42602454,21.71443381,series_1,612fa292299eb78f1bc9a082,Kobieta,18,2021-09-06_19h02.06.063,rantool2,2021.1.4,Win32,60.0240096,6135e006383e6ea6c3d06a28,613648d885dd041088272ed0,,,,,,,,
