key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,id,STUDY_ID,SESSION_ID,key_resp_7.keys,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,series_0,series_1,acss_0,acss_1,comparison,key_resp_7.rt
"[""comma""]",0,[1.4996949999999742],10,0,10,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[1.1890650000000278],11,0,11,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.540269999999964],12,0,12,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[1.6593400000001282],13,0,13,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
0,0,,14,0,14,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[0.23012999999991735],15,0,15,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[0.4063450000003286],16,0,16,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.0480700000002798],17,0,17,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[1.057850000000144],18,0,18,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.8370199999999386],19,0,19,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.5361250000000837],20,0,20,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.2096249999999884],21,0,21,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.0584100000000944],22,0,22,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[0.7781599999998434],23,0,23,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[1.1268449999997756],24,0,24,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.2364499999999055],25,0,25,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[1.5660699999998542],26,0,26,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[1.7664050000003044],27,0,27,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
0,0,,28,0,28,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[0.0050899999996545375],29,0,29,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[0.2453800000002957],30,0,30,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[0.41938000000027387],31,0,31,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[1.479084999999941],32,0,32,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.258139999999912],33,0,33,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.468409999999949],34,0,34,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
0,0,,35,0,35,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma"",""period""]",0,"[0.19854000000032102,1.8387250000000677]",36,0,36,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[1.6265500000004067],37,0,37,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
0,0,,38,0,38,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[0.8161149999996553],39,0,39,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.182790000000324],40,0,40,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.2120350000000428],41,0,41,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[1.1315100000001337],42,0,42,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[1.1516400000001],43,0,43,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.4513349999997445],44,0,44,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[1.0573300000000643],45,0,45,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[1.455684999999903],46,0,46,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[1.626890000000003],47,0,47,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.2752850000001672],48,0,48,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.2868000000003121],49,0,49,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[1.1969199999998636],50,0,50,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.058469999999943],51,0,51,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[0.7896150000001114],52,0,52,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.0071549999997842],53,0,53,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[0.9493550000002244],54,0,54,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.0571199999999692],55,0,55,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
0,0,,56,0,56,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[0.30791499999986627],57,0,57,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[0.2079149999999288],58,0,58,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period"",""comma""]",0,"[0.2387650000000292,1.0913500000001477]",59,0,59,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[0.9820549999999457],60,0,60,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[0.9313750000001164],61,0,61,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[0.9771550000000673],62,0,62,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
0,0,,63,0,63,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[0.9167200000001685],64,0,64,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
0,0,,65,0,65,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[0.40576999999984764],66,0,66,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[0.8661200000001372],67,0,67,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.426205000000209],68,0,68,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.085135000000264],69,0,69,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[0.7743500000001404],70,0,70,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[0.9241149999998015],71,0,71,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[1.2645299999999224],72,0,72,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.2227700000003097],73,0,73,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[1.3825799999999617],74,0,74,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[1.4381000000003041],75,0,75,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[1.0839149999997062],76,0,76,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[0.764419999999916],77,0,77,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[0.5420999999996639],78,0,78,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[0.22265999999990527],79,0,79,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[0.31992499999978463],80,0,80,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[0.2503950000000259],81,0,81,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[0.2712699999997312],82,0,82,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[0.5977050000001327],83,0,83,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[0.2712850000002618],84,0,84,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""comma""]",0,[0.29909500000030675],85,0,85,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
"[""period""]",0,[0.2851100000002589],86,0,86,0,1,5f18dd28171ea111b17a71f7,Mężczyzna,27,2021-07-13_21h41.27.203,rantool2,2021.1.4,Win32,143.8228103,5f18dd28171ea111b17a71f7,60d9d14f4a8a35a482e0d9bf,60edec5409147c772b0e2012,,,,,,,,,,,,
