key_resp_7.keys,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,id,series_0,series_1,acss_0,acss_1,comparison,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID
,0,0,0,52,1,601f191bd9466c45479d8264,RROROOO,RROROOR,22.18365867,22.11097995,series_0,601f191bd9466c45479d8264,Kobieta,20,2021-09-06_19h08.30.950,rantool2,2021.1.4,Win32,60.13952369,6135e006383e6ea6c3d06a28,61364afd02b5e05d3d767199
,0,1,1,51,1,601f191bd9466c45479d8264,RROORRO,RROORRR,21.89852628,22.02786418,series_1,601f191bd9466c45479d8264,Kobieta,20,2021-09-06_19h08.30.950,rantool2,2021.1.4,Win32,60.13952369,6135e006383e6ea6c3d06a28,61364afd02b5e05d3d767199
,0,2,2,40,1,601f191bd9466c45479d8264,ROROOOO,ROROOOR,20.87963819,21.37121559,series_1,601f191bd9466c45479d8264,Kobieta,20,2021-09-06_19h08.30.950,rantool2,2021.1.4,Win32,60.13952369,6135e006383e6ea6c3d06a28,61364afd02b5e05d3d767199
,0,3,3,53,1,601f191bd9466c45479d8264,RRORORO,RRORORR,20.71309134,21.90565814,series_1,601f191bd9466c45479d8264,Kobieta,20,2021-09-06_19h08.30.950,rantool2,2021.1.4,Win32,60.13952369,6135e006383e6ea6c3d06a28,61364afd02b5e05d3d767199
,0,4,4,43,1,601f191bd9466c45479d8264,RORORRO,RORORRR,20.71309134,21.07490964,series_1,601f191bd9466c45479d8264,Kobieta,20,2021-09-06_19h08.30.950,rantool2,2021.1.4,Win32,60.13952369,6135e006383e6ea6c3d06a28,61364afd02b5e05d3d767199
,0,5,5,28,1,601f191bd9466c45479d8264,ORRROOO,ORRROOR,22.24142883,22.53364006,series_1,601f191bd9466c45479d8264,Kobieta,20,2021-09-06_19h08.30.950,rantool2,2021.1.4,Win32,60.13952369,6135e006383e6ea6c3d06a28,61364afd02b5e05d3d767199
,0,6,6,63,1,601f191bd9466c45479d8264,RRRRRRO,RRRRRRR,21.35278725,19.62521613,series_0,601f191bd9466c45479d8264,Kobieta,20,2021-09-06_19h08.30.950,rantool2,2021.1.4,Win32,60.13952369,6135e006383e6ea6c3d06a28,61364afd02b5e05d3d767199
,0,7,7,18,1,601f191bd9466c45479d8264,OROOROO,OROOROR,20.84860893,21.22513037,series_1,601f191bd9466c45479d8264,Kobieta,20,2021-09-06_19h08.30.950,rantool2,2021.1.4,Win32,60.13952369,6135e006383e6ea6c3d06a28,61364afd02b5e05d3d767199
