key_resp_7.keys,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,id,series_0,series_1,acss_0,acss_1,comparison,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,key_resp_7.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
f,0,25,25,24,1,610838a0f1ffc75feae4bdc5,ORROOOO,ORROOOR,21.12383932,22.07102821,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.4272,,,,,,,,
f,0,26,26,5,1,610838a0f1ffc75feae4bdc5,OOORORO,OOORORR,20.87963819,21.9921709,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,3.2233,,,,,,,,
f,0,27,27,20,1,610838a0f1ffc75feae4bdc5,OROROOO,OROROOR,21.31236711,21.90565814,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.8434,,,,,,,,
j,0,28,28,11,1,610838a0f1ffc75feae4bdc5,OORORRO,OORORRR,22.18365867,22.6797523,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.6693,,,,,,,,
f,0,29,29,14,1,610838a0f1ffc75feae4bdc5,OORRROO,OORRROR,22.24142883,22.16977179,series_0,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.865,,,,,,,,
j,0,30,30,57,1,610838a0f1ffc75feae4bdc5,RRROORO,RRROORR,21.82425538,22.07102821,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,4.3817,,,,,,,,
,0,31,31,33,1,610838a0f1ffc75feae4bdc5,ROOOORO,ROOOORR,20.83779602,22.03072203,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,,,,,,,,
j,0,32,32,15,1,610838a0f1ffc75feae4bdc5,OORRRRO,OORRRRR,22.10108823,21.74922619,series_0,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,0.3606,,,,,,,,
f,0,33,33,38,1,610838a0f1ffc75feae4bdc5,ROORROO,ROORROR,21.79500819,21.36812781,series_0,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.636,,,,,,,,
j,0,34,34,32,1,610838a0f1ffc75feae4bdc5,ROOOOOO,ROOOOOR,19.92253567,21.27974287,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.9852,,,,,,,,
f,0,35,35,23,1,610838a0f1ffc75feae4bdc5,ORORRRO,ORORRRR,22.1285618,21.9921709,series_0,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,3.5234,,,,,,,,
j,0,36,36,51,1,610838a0f1ffc75feae4bdc5,RROORRO,RROORRR,21.89852628,22.02786418,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.6831,,,,,,,,
f,0,37,37,7,1,610838a0f1ffc75feae4bdc5,OOORRRO,OOORRRR,21.6194508,21.899017,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.801,,,,,,,,
j,0,38,38,0,1,610838a0f1ffc75feae4bdc5,OOOOOOO,OOOOOOR,18.52739004,19.62521613,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,1.9624,,,,,,,,
j,0,39,39,13,1,610838a0f1ffc75feae4bdc5,OORRORO,OORRORR,21.66733484,22.11181017,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,3.3908,,,,,,,,
f,0,40,40,9,1,610838a0f1ffc75feae4bdc5,OOROORO,OOROORR,21.07991943,22.2428857,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.8212,,,,,,,,
f,0,41,41,46,1,610838a0f1ffc75feae4bdc5,RORRROO,RORRROR,22.00300695,21.24781509,series_0,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,3.0289,,,,,,,,
j,0,42,42,4,1,610838a0f1ffc75feae4bdc5,OOOROOO,OOOROOR,19.91402015,21.21223021,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.2942,,,,,,,,
f,0,43,43,31,1,610838a0f1ffc75feae4bdc5,ORRRRRO,ORRRRRR,22.16413392,20.74050628,series_0,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.829,,,,,,,,
j,0,44,44,40,1,610838a0f1ffc75feae4bdc5,ROROOOO,ROROOOR,20.87963819,21.37121559,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.0859,,,,,,,,
f,0,45,45,47,1,610838a0f1ffc75feae4bdc5,RORRRRO,RORRRRR,21.81333602,21.02936224,series_0,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.2056,,,,,,,,
j,0,46,46,50,1,610838a0f1ffc75feae4bdc5,RROOROO,RROOROR,21.73568164,22.02566557,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,3.5509,,,,,,,,
f,0,47,47,63,1,610838a0f1ffc75feae4bdc5,RRRRRRO,RRRRRRR,21.35278725,19.62521613,series_0,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.2023,,,,,,,,
f,0,48,48,19,1,610838a0f1ffc75feae4bdc5,OROORRO,OROORRR,21.73568164,22.11181017,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.3805,,,,,,,,
f,0,49,49,27,1,610838a0f1ffc75feae4bdc5,ORRORRO,ORRORRR,21.55250791,22.2428857,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,3.8695,,,,,,,,
j,0,50,50,39,1,610838a0f1ffc75feae4bdc5,ROORRRO,ROORRRR,21.82425538,21.38562617,series_0,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,3.7196,,,,,,,,
j,0,51,51,10,1,610838a0f1ffc75feae4bdc5,OOROROO,OOROROR,21.31236711,21.07490964,series_0,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,3.6199,,,,,,,,
j,0,52,52,25,1,610838a0f1ffc75feae4bdc5,ORROORO,ORROORR,21.79500819,22.61624387,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,3.0665,,,,,,,,
f,0,53,53,41,1,610838a0f1ffc75feae4bdc5,ROROORO,ROROORR,20.42602454,21.71443381,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,1.8231,,,,,,,,
f,0,54,54,54,1,610838a0f1ffc75feae4bdc5,RRORROO,RRORROR,21.55250791,20.9984461,series_0,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,3.2413,,,,,,,,
f,0,55,55,59,1,610838a0f1ffc75feae4bdc5,RRRORRO,RRRORRR,21.56657303,20.89823192,series_0,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,3.0645,,,,,,,,
j,0,56,56,56,1,610838a0f1ffc75feae4bdc5,RRROOOO,RRROOOR,21.6194508,22.31681875,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.2964,,,,,,,,
f,0,57,57,60,1,610838a0f1ffc75feae4bdc5,RRRROOO,RRRROOR,22.10108823,22.15934078,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.7323,,,,,,,,
f,0,58,58,21,1,610838a0f1ffc75feae4bdc5,ORORORO,ORORORR,20.39515459,22.06781359,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,1.351,,,,,,,,
f,0,59,59,62,1,610838a0f1ffc75feae4bdc5,RRRRROO,RRRRROR,22.16413392,21.27974287,series_0,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.7007,,,,,,,,
j,0,60,60,12,1,610838a0f1ffc75feae4bdc5,OORROOO,OORROOR,21.30250474,22.02786418,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.0029,,,,,,,,
f,0,61,61,44,1,610838a0f1ffc75feae4bdc5,RORROOO,RORROOR,21.66733484,22.02566557,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,3.2644,,,,,,,,
j,0,62,62,2,1,610838a0f1ffc75feae4bdc5,OOOOROO,OOOOROR,20.43051175,21.02936224,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.3914,,,,,,,,
f,0,63,63,17,1,610838a0f1ffc75feae4bdc5,OROOORO,OROOORR,21.03750787,22.12173012,series_1,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,2.5633,,,,,,,,
,,,,,,610838a0f1ffc75feae4bdc5,,,,,,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,"[""comma""]",0,[1.3308000000119478],0,0,0,0,1
,,,,,,610838a0f1ffc75feae4bdc5,,,,,,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,"[""period""]",0,[0.5708000000119569],1,0,1,0,1
,,,,,,610838a0f1ffc75feae4bdc5,,,,,,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,"[""period""]",0,[0.2906000000238578],2,0,2,0,1
,,,,,,610838a0f1ffc75feae4bdc5,,,,,,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,"[""period"",""comma""]",0,"[0.2694000000059873,0.3233000000119546]",3,0,3,0,1
,,,,,,610838a0f1ffc75feae4bdc5,,,,,,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,"[""period""]",0,[0.3026999999880786],4,0,4,0,1
,,,,,,610838a0f1ffc75feae4bdc5,,,,,,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,"[""period""]",0,[0.283199999988085],5,0,5,0,1
,,,,,,610838a0f1ffc75feae4bdc5,,,,,,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,"[""comma""]",0,[0.26740000000597774],6,0,6,0,1
,,,,,,610838a0f1ffc75feae4bdc5,,,,,,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,"[""period""]",0,[0.36830000001191365],7,0,7,0,1
,,,,,,610838a0f1ffc75feae4bdc5,,,,,,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,"[""comma""]",0,[0.27759999999403817],8,0,8,0,1
,,,,,,610838a0f1ffc75feae4bdc5,,,,,,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,"[""comma""]",0,[0.2475999999940086],9,0,9,0,1
,,,,,,610838a0f1ffc75feae4bdc5,,,,,,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,"[""comma""]",0,[0.25509999999405863],10,0,10,0,1
,,,,,,610838a0f1ffc75feae4bdc5,,,,,,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,"[""period""]",0,[0.26980000001196913],11,0,11,0,1
,,,,,,610838a0f1ffc75feae4bdc5,,,,,,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,"[""comma"",""period""]",0,"[0.2851000000238173,0.28620000001785684]",12,0,12,0,1
,,,,,,610838a0f1ffc75feae4bdc5,,,,,,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,"[""comma""]",0,[0.30510000002385596],13,0,13,0,1
,,,,,,610838a0f1ffc75feae4bdc5,,,,,,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,"[""comma""]",0,[0.23449999999996862],14,0,14,0,1
,,,,,,610838a0f1ffc75feae4bdc5,,,,,,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,"[""comma""]",0,[-0.019599999994056816],15,0,15,0,1
,,,,,,610838a0f1ffc75feae4bdc5,,,,,,610838a0f1ffc75feae4bdc5,Kobieta,24,2021-09-06_19h00.09.083,rantool2,2021.1.4,Win32,59.80503558,6135e006383e6ea6c3d06a28,613648dbb5fcd7529008ebf8,,"[""period""]",0,[0.23429999998211315],16,0,16,0,1
