key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,id,STUDY_ID,SESSION_ID
0,,,15,0,15,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,16,0,16,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,17,0,17,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,18,0,18,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,19,0,19,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,20,0,20,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,21,0,21,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,22,0,22,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,23,0,23,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,24,0,24,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,25,0,25,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,26,0,26,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,27,0,27,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,28,0,28,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,29,0,29,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,30,0,30,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,31,0,31,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,32,0,32,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,33,0,33,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,34,0,34,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,35,0,35,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,36,0,36,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,37,0,37,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,38,0,38,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,39,0,39,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,40,0,40,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,41,0,41,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,42,0,42,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,43,0,43,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,44,0,44,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,45,0,45,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,46,0,46,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,47,0,47,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
0,,,48,0,48,0,1,603139beaa64bc05508a9f3d,Kobieta,20,2021-07-13_21h33.08.252,rantool2,2021.1.4,Win32,59.95922773,603139beaa64bc05508a9f3d,60d9d14f4a8a35a482e0d9bf,60edea5cb94875a95fd740cc
