key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,id,series_0,series_1,acss_0,acss_1,comparison,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
j,3.6829,0,0,0,1,1,612d4424c05bbeb681896f12,OOOOORO,OOOOORR,19.92253567,20.74050628,series_1,612d4424c05bbeb681896f12,Mężczyzna,28,2021-09-06_19h16.20.748,rantool2,2021.1.4,Win32,60.21194605,6135e006383e6ea6c3d06a28,61364cce22c5e699fb1f743d,,,,,,,,
f,3.1727,0,1,1,16,1,612d4424c05bbeb681896f12,OROOOOO,OROOOOR,20.43051175,21.17347734,series_1,612d4424c05bbeb681896f12,Mężczyzna,28,2021-09-06_19h16.20.748,rantool2,2021.1.4,Win32,60.21194605,6135e006383e6ea6c3d06a28,61364cce22c5e699fb1f743d,,,,,,,,
f,3.4028,0,2,2,57,1,612d4424c05bbeb681896f12,RRROORO,RRROORR,21.82425538,22.07102821,series_1,612d4424c05bbeb681896f12,Mężczyzna,28,2021-09-06_19h16.20.748,rantool2,2021.1.4,Win32,60.21194605,6135e006383e6ea6c3d06a28,61364cce22c5e699fb1f743d,,,,,,,,
j,2.3658,0,3,3,45,1,612d4424c05bbeb681896f12,RORRORO,RORRORR,20.78182524,21.22513037,series_1,612d4424c05bbeb681896f12,Mężczyzna,28,2021-09-06_19h16.20.748,rantool2,2021.1.4,Win32,60.21194605,6135e006383e6ea6c3d06a28,61364cce22c5e699fb1f743d,,,,,,,,
j,2.5227,0,4,4,32,1,612d4424c05bbeb681896f12,ROOOOOO,ROOOOOR,19.92253567,21.27974287,series_1,612d4424c05bbeb681896f12,Mężczyzna,28,2021-09-06_19h16.20.748,rantool2,2021.1.4,Win32,60.21194605,6135e006383e6ea6c3d06a28,61364cce22c5e699fb1f743d,,,,,,,,
f,3.2861,0,5,5,31,1,612d4424c05bbeb681896f12,ORRRRRO,ORRRRRR,22.16413392,20.74050628,series_0,612d4424c05bbeb681896f12,Mężczyzna,28,2021-09-06_19h16.20.748,rantool2,2021.1.4,Win32,60.21194605,6135e006383e6ea6c3d06a28,61364cce22c5e699fb1f743d,,,,,,,,
j,4.1965,0,6,6,38,1,612d4424c05bbeb681896f12,ROORROO,ROORROR,21.79500819,21.36812781,series_0,612d4424c05bbeb681896f12,Mężczyzna,28,2021-09-06_19h16.20.748,rantool2,2021.1.4,Win32,60.21194605,6135e006383e6ea6c3d06a28,61364cce22c5e699fb1f743d,,,,,,,,
j,3.953,0,7,7,63,1,612d4424c05bbeb681896f12,RRRRRRO,RRRRRRR,21.35278725,19.62521613,series_0,612d4424c05bbeb681896f12,Mężczyzna,28,2021-09-06_19h16.20.748,rantool2,2021.1.4,Win32,60.21194605,6135e006383e6ea6c3d06a28,61364cce22c5e699fb1f743d,,,,,,,,
f,3.2052,0,8,8,37,1,612d4424c05bbeb681896f12,ROORORO,ROORORR,20.42602454,21.57657071,series_1,612d4424c05bbeb681896f12,Mężczyzna,28,2021-09-06_19h16.20.748,rantool2,2021.1.4,Win32,60.21194605,6135e006383e6ea6c3d06a28,61364cce22c5e699fb1f743d,,,,,,,,
f,3.9799,0,9,9,59,1,612d4424c05bbeb681896f12,RRRORRO,RRRORRR,21.56657303,20.89823192,series_0,612d4424c05bbeb681896f12,Mężczyzna,28,2021-09-06_19h16.20.748,rantool2,2021.1.4,Win32,60.21194605,6135e006383e6ea6c3d06a28,61364cce22c5e699fb1f743d,,,,,,,,
j,2.9744,0,10,10,51,1,612d4424c05bbeb681896f12,RROORRO,RROORRR,21.89852628,22.02786418,series_1,612d4424c05bbeb681896f12,Mężczyzna,28,2021-09-06_19h16.20.748,rantool2,2021.1.4,Win32,60.21194605,6135e006383e6ea6c3d06a28,61364cce22c5e699fb1f743d,,,,,,,,
f,4.0115,0,11,11,50,1,612d4424c05bbeb681896f12,RROOROO,RROOROR,21.73568164,22.02566557,series_1,612d4424c05bbeb681896f12,Mężczyzna,28,2021-09-06_19h16.20.748,rantool2,2021.1.4,Win32,60.21194605,6135e006383e6ea6c3d06a28,61364cce22c5e699fb1f743d,,,,,,,,
j,2.2782,0,12,12,7,1,612d4424c05bbeb681896f12,OOORRRO,OOORRRR,21.6194508,21.899017,series_1,612d4424c05bbeb681896f12,Mężczyzna,28,2021-09-06_19h16.20.748,rantool2,2021.1.4,Win32,60.21194605,6135e006383e6ea6c3d06a28,61364cce22c5e699fb1f743d,,,,,,,,
f,2.3283,0,13,13,49,1,612d4424c05bbeb681896f12,RROOORO,RROOORR,21.76276513,22.53364006,series_1,612d4424c05bbeb681896f12,Mężczyzna,28,2021-09-06_19h16.20.748,rantool2,2021.1.4,Win32,60.21194605,6135e006383e6ea6c3d06a28,61364cce22c5e699fb1f743d,,,,,,,,
f,2.121,0,14,14,60,1,612d4424c05bbeb681896f12,RRRROOO,RRRROOR,22.10108823,22.15934078,series_1,612d4424c05bbeb681896f12,Mężczyzna,28,2021-09-06_19h16.20.748,rantool2,2021.1.4,Win32,60.21194605,6135e006383e6ea6c3d06a28,61364cce22c5e699fb1f743d,,,,,,,,
