key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,id,STUDY_ID,SESSION_ID,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,series_0,series_1,acss_0,acss_1,comparison
"[""comma""]",0,[1.1606949999695644],0,0,0,0,1,60e9af25803b556d62efa3ca,Mężczyzna,20,2021-07-13_21h53.29.038,rantool2,2021.1.4,Win32,60.36095853,60e9af25803b556d62efa3ca,60d9d14f4a8a35a482e0d9bf,60edef07b6c2df3626e7beed,,,,,,,,,,,,
"[""comma""]",0,[0.41754000005312264],1,0,1,0,1,60e9af25803b556d62efa3ca,Mężczyzna,20,2021-07-13_21h53.29.038,rantool2,2021.1.4,Win32,60.36095853,60e9af25803b556d62efa3ca,60d9d14f4a8a35a482e0d9bf,60edef07b6c2df3626e7beed,,,,,,,,,,,,
"[""period""]",0,[0.2851850000442937],2,0,2,0,1,60e9af25803b556d62efa3ca,Mężczyzna,20,2021-07-13_21h53.29.038,rantool2,2021.1.4,Win32,60.36095853,60e9af25803b556d62efa3ca,60d9d14f4a8a35a482e0d9bf,60edef07b6c2df3626e7beed,,,,,,,,,,,,
"[""comma""]",0,[0.2507800000021234],3,0,3,0,1,60e9af25803b556d62efa3ca,Mężczyzna,20,2021-07-13_21h53.29.038,rantool2,2021.1.4,Win32,60.36095853,60e9af25803b556d62efa3ca,60d9d14f4a8a35a482e0d9bf,60edef07b6c2df3626e7beed,,,,,,,,,,,,
"[""comma""]",0,[0.21892499993555248],4,0,4,0,1,60e9af25803b556d62efa3ca,Mężczyzna,20,2021-07-13_21h53.29.038,rantool2,2021.1.4,Win32,60.36095853,60e9af25803b556d62efa3ca,60d9d14f4a8a35a482e0d9bf,60edef07b6c2df3626e7beed,,,,,,,,,,,,
"[""period""]",0,[0.25051499996334314],5,0,5,0,1,60e9af25803b556d62efa3ca,Mężczyzna,20,2021-07-13_21h53.29.038,rantool2,2021.1.4,Win32,60.36095853,60e9af25803b556d62efa3ca,60d9d14f4a8a35a482e0d9bf,60edef07b6c2df3626e7beed,,,,,,,,,,,,
"[""period""]",0,[0.26728000002913177],6,0,6,0,1,60e9af25803b556d62efa3ca,Mężczyzna,20,2021-07-13_21h53.29.038,rantool2,2021.1.4,Win32,60.36095853,60e9af25803b556d62efa3ca,60d9d14f4a8a35a482e0d9bf,60edef07b6c2df3626e7beed,,,,,,,,,,,,
"[""comma"",""period""]",0,"[0.06779500003904104,1.9004350000759587]",7,0,7,0,1,60e9af25803b556d62efa3ca,Mężczyzna,20,2021-07-13_21h53.29.038,rantool2,2021.1.4,Win32,60.36095853,60e9af25803b556d62efa3ca,60d9d14f4a8a35a482e0d9bf,60edef07b6c2df3626e7beed,,,,,,,,,,,,
0,0,,8,0,8,0,1,60e9af25803b556d62efa3ca,Mężczyzna,20,2021-07-13_21h53.29.038,rantool2,2021.1.4,Win32,60.36095853,60e9af25803b556d62efa3ca,60d9d14f4a8a35a482e0d9bf,60edef07b6c2df3626e7beed,,,,,,,,,,,,
"[""comma""]",0,[0.18395500001497567],9,0,9,0,1,60e9af25803b556d62efa3ca,Mężczyzna,20,2021-07-13_21h53.29.038,rantool2,2021.1.4,Win32,60.36095853,60e9af25803b556d62efa3ca,60d9d14f4a8a35a482e0d9bf,60edef07b6c2df3626e7beed,,,,,,,,,,,,
"[""period""]",0,[0.36690500006079674],10,0,10,0,1,60e9af25803b556d62efa3ca,Mężczyzna,20,2021-07-13_21h53.29.038,rantool2,2021.1.4,Win32,60.36095853,60e9af25803b556d62efa3ca,60d9d14f4a8a35a482e0d9bf,60edef07b6c2df3626e7beed,,,,,,,,,,,,
"[""period""]",0,[0.22434499999508262],11,0,11,0,1,60e9af25803b556d62efa3ca,Mężczyzna,20,2021-07-13_21h53.29.038,rantool2,2021.1.4,Win32,60.36095853,60e9af25803b556d62efa3ca,60d9d14f4a8a35a482e0d9bf,60edef07b6c2df3626e7beed,,,,,,,,,,,,
"[""period""]",0,[0.23910999996587634],12,0,12,0,1,60e9af25803b556d62efa3ca,Mężczyzna,20,2021-07-13_21h53.29.038,rantool2,2021.1.4,Win32,60.36095853,60e9af25803b556d62efa3ca,60d9d14f4a8a35a482e0d9bf,60edef07b6c2df3626e7beed,,,,,,,,,,,,
