key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,id,STUDY_ID,SESSION_ID,key_resp_7.keys,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,series_0,series_1,acss_0,acss_1,comparison,key_resp_7.rt
"[""comma""]",0,[0.20050000000003365],31,0,31,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.2217999999523954],32,0,32,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.24960000014311845],33,0,33,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.24279999995235357],34,0,34,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.023200000047722824],35,0,35,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.03420000004769008],36,0,36,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.30150000000003274],37,0,37,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.21740000009538107],38,0,38,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma"",""period""]",0,"[0.23620000004768826,1.9334000000953893]",39,0,39,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
0,0,,40,0,40,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.2179999999999609],41,0,41,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.23609999990469532],42,0,42,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.3107999999523372],43,0,43,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.35370000004775193],44,0,44,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.2580000000000382],45,0,45,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.2368999998569734],46,0,46,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.21730000019078943],47,0,47,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.11700000000007549],48,0,48,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.3332999999522599],49,0,49,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.23470000004772373],50,0,50,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.22810000014305842],51,0,51,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.04949999999996635],52,0,52,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.23329999995235084],53,0,53,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.20840000009536652],54,0,54,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.06950000000006185],55,0,55,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.04390000009527739],56,0,56,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.2998999998569616],57,0,57,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.39049999999997453],58,0,58,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.2664999999999509],59,0,59,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.2757000000476637],60,0,60,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.2534000000953256],61,0,61,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.14220000004775102],62,0,62,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.22649999999998727],63,0,63,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.2664999999999509],64,0,64,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.24390000009532287],65,0,65,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.2757000000476637],66,0,66,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.2674000000953356],67,0,67,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.2992999999522681],68,0,68,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.2508000001906794],69,0,69,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.2394000000953156],70,0,70,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.2340000000000373],71,0,71,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.327599999904578],72,0,72,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.35149999999998727],73,0,73,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.21879999995235266],74,0,74,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.2442999999523181],75,0,75,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.2519999999999527],76,0,76,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.2899999999999636],77,0,77,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.2171999998092815],78,0,78,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.23379999995233902],79,0,79,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.24499999999989086],80,0,80,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.2837000000477019],81,0,81,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.2335000000000491],82,0,82,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.3723999998569525],83,0,83,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.2506000001430948],84,0,84,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""comma""]",0,[0.22240000009537653],85,0,85,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
"[""period""]",0,[0.2587999999523163],86,0,86,0,1,5bad37d57d443700016cf598,Mężczyzna,34,2021-07-13_21h51.47.549,rantool2,2021.1.4,Win32,58.99705015,5bad37d57d443700016cf598,60d9d14f4a8a35a482e0d9bf,60edecf2dfeb26f2a00b448e,,,,,,,,,,,,
