key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,id,STUDY_ID,SESSION_ID,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,series_0,series_1,acss_0,acss_1,comparison
"[""comma""]",0,[0.9060000000000059],0,0,0,0,1,5f6e6336133bba398bb360b5,Kobieta,24,2021-07-13_20h26.22.697,rantool2,2021.1.4,Win32,59.95203837,5f6e6336133bba398bb360b5,60d9d14f4a8a35a482e0d9bf,60ede8cd83ae0c94b804503c,,,,,,,,,,,,
"[""comma""]",0,[0.3680000000000092],1,0,1,0,1,5f6e6336133bba398bb360b5,Kobieta,24,2021-07-13_20h26.22.697,rantool2,2021.1.4,Win32,59.95203837,5f6e6336133bba398bb360b5,60d9d14f4a8a35a482e0d9bf,60ede8cd83ae0c94b804503c,,,,,,,,,,,,
"[""period""]",0,[1.2220000000000084],2,0,2,0,1,5f6e6336133bba398bb360b5,Kobieta,24,2021-07-13_20h26.22.697,rantool2,2021.1.4,Win32,59.95203837,5f6e6336133bba398bb360b5,60d9d14f4a8a35a482e0d9bf,60ede8cd83ae0c94b804503c,,,,,,,,,,,,
"[""period""]",0,[1.2849999999999966],3,0,3,0,1,5f6e6336133bba398bb360b5,Kobieta,24,2021-07-13_20h26.22.697,rantool2,2021.1.4,Win32,59.95203837,5f6e6336133bba398bb360b5,60d9d14f4a8a35a482e0d9bf,60ede8cd83ae0c94b804503c,,,,,,,,,,,,
"[""comma""]",0,[0.7439999999999998],4,0,4,0,1,5f6e6336133bba398bb360b5,Kobieta,24,2021-07-13_20h26.22.697,rantool2,2021.1.4,Win32,59.95203837,5f6e6336133bba398bb360b5,60d9d14f4a8a35a482e0d9bf,60ede8cd83ae0c94b804503c,,,,,,,,,,,,
"[""comma""]",0,[1.3250000000000028],5,0,5,0,1,5f6e6336133bba398bb360b5,Kobieta,24,2021-07-13_20h26.22.697,rantool2,2021.1.4,Win32,59.95203837,5f6e6336133bba398bb360b5,60d9d14f4a8a35a482e0d9bf,60ede8cd83ae0c94b804503c,,,,,,,,,,,,
"[""period""]",0,[0.6409999999999911],6,0,6,0,1,5f6e6336133bba398bb360b5,Kobieta,24,2021-07-13_20h26.22.697,rantool2,2021.1.4,Win32,59.95203837,5f6e6336133bba398bb360b5,60d9d14f4a8a35a482e0d9bf,60ede8cd83ae0c94b804503c,,,,,,,,,,,,
0,0,,7,0,7,0,1,5f6e6336133bba398bb360b5,Kobieta,24,2021-07-13_20h26.22.697,rantool2,2021.1.4,Win32,59.95203837,5f6e6336133bba398bb360b5,60d9d14f4a8a35a482e0d9bf,60ede8cd83ae0c94b804503c,,,,,,,,,,,,
"[""comma""]",0,[0.257000000000005],8,0,8,0,1,5f6e6336133bba398bb360b5,Kobieta,24,2021-07-13_20h26.22.697,rantool2,2021.1.4,Win32,59.95203837,5f6e6336133bba398bb360b5,60d9d14f4a8a35a482e0d9bf,60ede8cd83ae0c94b804503c,,,,,,,,,,,,
"[""period""]",0,[0.30299999999999727],9,0,9,0,1,5f6e6336133bba398bb360b5,Kobieta,24,2021-07-13_20h26.22.697,rantool2,2021.1.4,Win32,59.95203837,5f6e6336133bba398bb360b5,60d9d14f4a8a35a482e0d9bf,60ede8cd83ae0c94b804503c,,,,,,,,,,,,
