key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,id,STUDY_ID,SESSION_ID
"[""comma"",""period"",""comma"",""period"",""comma""]",0,"[0.4019999999999939,0.669200000047681,0.8858999999761537,1.1134999999999948,1.6744999999999948]",15,0,15,0,1,5ed02bdfa4c4ff0ee7279e0a,Mężczyzna,29,2021-07-13_21h38.21.892,rantool2,2021.1.4,MacIntel,59.99880002,5ed02bdfa4c4ff0ee7279e0a,60d9d14f4a8a35a482e0d9bf,60edeb99d4a29ca5d5ec389a
"[""comma"",""period""]",0,"[0.3078000000715235,0.48750000000000426]",16,0,16,0,1,5ed02bdfa4c4ff0ee7279e0a,Mężczyzna,29,2021-07-13_21h38.21.892,rantool2,2021.1.4,MacIntel,59.99880002,5ed02bdfa4c4ff0ee7279e0a,60d9d14f4a8a35a482e0d9bf,60edeb99d4a29ca5d5ec389a
"[""period"",""comma""]",0,"[0.304300000071521,0.48399999999999466]",17,0,17,0,1,5ed02bdfa4c4ff0ee7279e0a,Mężczyzna,29,2021-07-13_21h38.21.892,rantool2,2021.1.4,MacIntel,59.99880002,5ed02bdfa4c4ff0ee7279e0a,60d9d14f4a8a35a482e0d9bf,60edeb99d4a29ca5d5ec389a
"[""period""]",0,[0.32100000000000506],18,0,18,0,1,5ed02bdfa4c4ff0ee7279e0a,Mężczyzna,29,2021-07-13_21h38.21.892,rantool2,2021.1.4,MacIntel,59.99880002,5ed02bdfa4c4ff0ee7279e0a,60d9d14f4a8a35a482e0d9bf,60edeb99d4a29ca5d5ec389a
0,0,,19,0,19,0,1,5ed02bdfa4c4ff0ee7279e0a,Mężczyzna,29,2021-07-13_21h38.21.892,rantool2,2021.1.4,MacIntel,59.99880002,5ed02bdfa4c4ff0ee7279e0a,60d9d14f4a8a35a482e0d9bf,60edeb99d4a29ca5d5ec389a
0,0,,20,0,20,0,1,5ed02bdfa4c4ff0ee7279e0a,Mężczyzna,29,2021-07-13_21h38.21.892,rantool2,2021.1.4,MacIntel,59.99880002,5ed02bdfa4c4ff0ee7279e0a,60d9d14f4a8a35a482e0d9bf,60edeb99d4a29ca5d5ec389a
0,0,,21,0,21,0,1,5ed02bdfa4c4ff0ee7279e0a,Mężczyzna,29,2021-07-13_21h38.21.892,rantool2,2021.1.4,MacIntel,59.99880002,5ed02bdfa4c4ff0ee7279e0a,60d9d14f4a8a35a482e0d9bf,60edeb99d4a29ca5d5ec389a
0,0,,22,0,22,0,1,5ed02bdfa4c4ff0ee7279e0a,Mężczyzna,29,2021-07-13_21h38.21.892,rantool2,2021.1.4,MacIntel,59.99880002,5ed02bdfa4c4ff0ee7279e0a,60d9d14f4a8a35a482e0d9bf,60edeb99d4a29ca5d5ec389a
0,0,,23,0,23,0,1,5ed02bdfa4c4ff0ee7279e0a,Mężczyzna,29,2021-07-13_21h38.21.892,rantool2,2021.1.4,MacIntel,59.99880002,5ed02bdfa4c4ff0ee7279e0a,60d9d14f4a8a35a482e0d9bf,60edeb99d4a29ca5d5ec389a
0,0,,24,0,24,0,1,5ed02bdfa4c4ff0ee7279e0a,Mężczyzna,29,2021-07-13_21h38.21.892,rantool2,2021.1.4,MacIntel,59.99880002,5ed02bdfa4c4ff0ee7279e0a,60d9d14f4a8a35a482e0d9bf,60edeb99d4a29ca5d5ec389a
"[""comma""]",0,[0.14570000004768247],25,0,25,0,1,5ed02bdfa4c4ff0ee7279e0a,Mężczyzna,29,2021-07-13_21h38.21.892,rantool2,2021.1.4,MacIntel,59.99880002,5ed02bdfa4c4ff0ee7279e0a,60d9d14f4a8a35a482e0d9bf,60edeb99d4a29ca5d5ec389a
