key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,id,series_0,series_1,acss_0,acss_1,comparison,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
f,1.7429,0,0,0,16,1,5fbf63b9f1a66f21abe16adc,OROOOOO,OROOOOR,20.43051175,21.17347734,series_1,5fbf63b9f1a66f21abe16adc,Mężczyzna,26,2021-09-06_18h54.44.651,rantool2,2021.1.4,Win32,74.99625019,6135e006383e6ea6c3d06a28,613647c08dc9cc2083db3b8a,,,,,,,,
j,0.8865,0,1,1,37,1,5fbf63b9f1a66f21abe16adc,ROORORO,ROORORR,20.42602454,21.57657071,series_1,5fbf63b9f1a66f21abe16adc,Mężczyzna,26,2021-09-06_18h54.44.651,rantool2,2021.1.4,Win32,74.99625019,6135e006383e6ea6c3d06a28,613647c08dc9cc2083db3b8a,,,,,,,,
f,0.9366,0,2,2,32,1,5fbf63b9f1a66f21abe16adc,ROOOOOO,ROOOOOR,19.92253567,21.27974287,series_1,5fbf63b9f1a66f21abe16adc,Mężczyzna,26,2021-09-06_18h54.44.651,rantool2,2021.1.4,Win32,74.99625019,6135e006383e6ea6c3d06a28,613647c08dc9cc2083db3b8a,,,,,,,,
j,1.2252,0,3,3,40,1,5fbf63b9f1a66f21abe16adc,ROROOOO,ROROOOR,20.87963819,21.37121559,series_1,5fbf63b9f1a66f21abe16adc,Mężczyzna,26,2021-09-06_18h54.44.651,rantool2,2021.1.4,Win32,74.99625019,6135e006383e6ea6c3d06a28,613647c08dc9cc2083db3b8a,,,,,,,,
f,1.1166,0,4,4,56,1,5fbf63b9f1a66f21abe16adc,RRROOOO,RRROOOR,21.6194508,22.31681875,series_1,5fbf63b9f1a66f21abe16adc,Mężczyzna,26,2021-09-06_18h54.44.651,rantool2,2021.1.4,Win32,74.99625019,6135e006383e6ea6c3d06a28,613647c08dc9cc2083db3b8a,,,,,,,,
f,1.1313,0,5,5,3,1,5fbf63b9f1a66f21abe16adc,OOOORRO,OOOORRR,20.90986523,21.74922619,series_1,5fbf63b9f1a66f21abe16adc,Mężczyzna,26,2021-09-06_18h54.44.651,rantool2,2021.1.4,Win32,74.99625019,6135e006383e6ea6c3d06a28,613647c08dc9cc2083db3b8a,,,,,,,,
j,0.896,0,6,6,23,1,5fbf63b9f1a66f21abe16adc,ORORRRO,ORORRRR,22.1285618,21.9921709,series_0,5fbf63b9f1a66f21abe16adc,Mężczyzna,26,2021-09-06_18h54.44.651,rantool2,2021.1.4,Win32,74.99625019,6135e006383e6ea6c3d06a28,613647c08dc9cc2083db3b8a,,,,,,,,
f,1.0541,0,7,7,55,1,5fbf63b9f1a66f21abe16adc,RRORRRO,RRORRRR,21.56657303,21.21223021,series_0,5fbf63b9f1a66f21abe16adc,Mężczyzna,26,2021-09-06_18h54.44.651,rantool2,2021.1.4,Win32,74.99625019,6135e006383e6ea6c3d06a28,613647c08dc9cc2083db3b8a,,,,,,,,
j,0.727,0,8,8,22,1,5fbf63b9f1a66f21abe16adc,ORORROO,ORORROR,22.02732763,21.57657071,series_0,5fbf63b9f1a66f21abe16adc,Mężczyzna,26,2021-09-06_18h54.44.651,rantool2,2021.1.4,Win32,74.99625019,6135e006383e6ea6c3d06a28,613647c08dc9cc2083db3b8a,,,,,,,,
j,1.3083,0,9,9,48,1,5fbf63b9f1a66f21abe16adc,RROOOOO,RROOOOR,20.90986523,22.15934078,series_1,5fbf63b9f1a66f21abe16adc,Mężczyzna,26,2021-09-06_18h54.44.651,rantool2,2021.1.4,Win32,74.99625019,6135e006383e6ea6c3d06a28,613647c08dc9cc2083db3b8a,,,,,,,,
f,0.7618,0,10,10,34,1,5fbf63b9f1a66f21abe16adc,ROOOROO,ROOOROR,21.03750787,21.24781509,series_1,5fbf63b9f1a66f21abe16adc,Mężczyzna,26,2021-09-06_18h54.44.651,rantool2,2021.1.4,Win32,74.99625019,6135e006383e6ea6c3d06a28,613647c08dc9cc2083db3b8a,,,,,,,,
