key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,id,STUDY_ID,SESSION_ID,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,series_0,series_1,acss_0,acss_1,comparison
"[""comma""]",0,[1.5011999999955208],0,0,0,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""comma""]",0,[1.055899999998502],1,0,1,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""period""]",0,[1.0190999999940402],2,0,2,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""comma""]",0,[0.9475999999940399],3,0,3,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""period""]",0,[0.9609000000059638],4,0,4,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""period""]",0,[0.9022000000029919],5,0,5,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""period""]",0,[0.9419000000059583],6,0,6,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""comma""]",0,[1.0341000000014873],7,0,7,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""comma""]",0,[0.9172999999970273],8,0,8,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""comma""]",0,[1.004499999999993],9,0,9,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""period""]",0,[0.9841999999955249],10,0,10,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""period""]",0,[1.0676999999955257],11,0,11,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""comma""]",0,[0.9551000000014938],12,0,12,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""comma""]",0,[0.985800000004474],13,0,13,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""period""]",0,[0.9759999999999991],14,0,14,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""comma""]",0,[0.9511000000014889],15,0,15,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""period""]",0,[0.9570000000000078],16,0,16,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""comma""]",0,[0.9509999999999934],17,0,17,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""period""]",0,[1.0015000000000356],18,0,18,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""comma""]",0,[1.2009999999999934],19,0,19,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""comma""]",0,[0.6811000000014928],20,0,20,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""period""]",0,[0.48329999999700135],21,0,21,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""comma""]",0,[1.000200000002991],22,0,22,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""period""]",0,[1.0436999999955106],23,0,23,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""comma""]",0,[0.9705999999940502],24,0,24,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""period""]",0,[0.867999999999995],25,0,25,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""comma""]",0,[1.0997000000029686],26,0,26,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""period""]",0,[0.9677000000029921],27,0,27,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""comma""]",0,[0.984499999999997],28,0,28,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""period""]",0,[0.9877999999970086],29,0,29,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
"[""comma""]",0,[0.9355000000000189],30,0,30,0,1,5f6774e25794e635f7e836ae,Mężczyzna,22,2021-07-13_21h58.27.449,rantool2,2021.1.4,Win32,59.94485074,5f6774e25794e635f7e836ae,60d9d14f4a8a35a482e0d9bf,60edf05706fbe5ab1026954e,,,,,,,,,,,,
