key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,id,series_0,series_1,acss_0,acss_1,comparison,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
f,3.1103,0,0,0,57,1,6135d819f5555fe9776deb7e,RRROORO,RRROORR,21.82425538,22.07102821,series_1,6135d819f5555fe9776deb7e,Kobieta,24,2021-09-06_19h11.24.558,rantool2,2021.1.4,Win32,59.93048064,6135e006383e6ea6c3d06a28,61364b3f78a35b3263f1e381,,,,,,,,
j,1.6037,0,1,1,47,1,6135d819f5555fe9776deb7e,RORRRRO,RORRRRR,21.81333602,21.02936224,series_0,6135d819f5555fe9776deb7e,Kobieta,24,2021-09-06_19h11.24.558,rantool2,2021.1.4,Win32,59.93048064,6135e006383e6ea6c3d06a28,61364b3f78a35b3263f1e381,,,,,,,,
j,3.8441,0,2,2,19,1,6135d819f5555fe9776deb7e,OROORRO,OROORRR,21.73568164,22.11181017,series_1,6135d819f5555fe9776deb7e,Kobieta,24,2021-09-06_19h11.24.558,rantool2,2021.1.4,Win32,59.93048064,6135e006383e6ea6c3d06a28,61364b3f78a35b3263f1e381,,,,,,,,
f,1.3808,0,3,3,29,1,6135d819f5555fe9776deb7e,ORRRORO,ORRRORR,22.00300695,22.12173012,series_1,6135d819f5555fe9776deb7e,Kobieta,24,2021-09-06_19h11.24.558,rantool2,2021.1.4,Win32,59.93048064,6135e006383e6ea6c3d06a28,61364b3f78a35b3263f1e381,,,,,,,,
f,3.753,0,4,4,4,1,6135d819f5555fe9776deb7e,OOOROOO,OOOROOR,19.91402015,21.21223021,series_1,6135d819f5555fe9776deb7e,Kobieta,24,2021-09-06_19h11.24.558,rantool2,2021.1.4,Win32,59.93048064,6135e006383e6ea6c3d06a28,61364b3f78a35b3263f1e381,,,,,,,,
j,2.2232,0,5,5,52,1,6135d819f5555fe9776deb7e,RROROOO,RROROOR,22.18365867,22.11097995,series_0,6135d819f5555fe9776deb7e,Kobieta,24,2021-09-06_19h11.24.558,rantool2,2021.1.4,Win32,59.93048064,6135e006383e6ea6c3d06a28,61364b3f78a35b3263f1e381,,,,,,,,
f,1.6279,0,6,6,45,1,6135d819f5555fe9776deb7e,RORRORO,RORRORR,20.78182524,21.22513037,series_1,6135d819f5555fe9776deb7e,Kobieta,24,2021-09-06_19h11.24.558,rantool2,2021.1.4,Win32,59.93048064,6135e006383e6ea6c3d06a28,61364b3f78a35b3263f1e381,,,,,,,,
f,1.6289,0,7,7,61,1,6135d819f5555fe9776deb7e,RRRRORO,RRRRORR,21.81333602,21.17347734,series_0,6135d819f5555fe9776deb7e,Kobieta,24,2021-09-06_19h11.24.558,rantool2,2021.1.4,Win32,59.93048064,6135e006383e6ea6c3d06a28,61364b3f78a35b3263f1e381,,,,,,,,
f,2.304,0,8,8,32,1,6135d819f5555fe9776deb7e,ROOOOOO,ROOOOOR,19.92253567,21.27974287,series_1,6135d819f5555fe9776deb7e,Kobieta,24,2021-09-06_19h11.24.558,rantool2,2021.1.4,Win32,59.93048064,6135e006383e6ea6c3d06a28,61364b3f78a35b3263f1e381,,,,,,,,
j,4.2287,0,9,9,18,1,6135d819f5555fe9776deb7e,OROOROO,OROOROR,20.84860893,21.22513037,series_1,6135d819f5555fe9776deb7e,Kobieta,24,2021-09-06_19h11.24.558,rantool2,2021.1.4,Win32,59.93048064,6135e006383e6ea6c3d06a28,61364b3f78a35b3263f1e381,,,,,,,,
