key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,id,STUDY_ID,SESSION_ID,key_resp_7.keys,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,series_0,series_1,acss_0,acss_1,comparison,key_resp_7.rt
"[""comma""]",0,[1.1831000000014882],0,0,0,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.5663000000044747],1,0,1,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""period""]",0,[0.3768000000044651],2,0,2,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.4722000000029709],3,0,3,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[1.1322999999970307],4,0,4,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""period""]",0,[0.4585000000000008],5,0,5,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""period""]",0,[0.30560000000149046],6,0,6,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.5200000000000102],7,0,7,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""period""]",0,[0.303200000002974],8,0,8,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.322100000001484],9,0,9,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.2652000000029773],10,0,10,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.38029999999702113],11,0,11,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""period""]",0,[0.3514000000059525],12,0,12,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.3614000000059576],13,0,13,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.28040000000595455],14,0,14,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""period""]",0,[0.463399999998515],15,0,15,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.3824000000059584],16,0,16,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.2957000000029808],17,0,17,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""period""]",0,[0.41589999999851557],18,0,18,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""period""]",0,[0.2615000000000123],19,0,19,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.2486000000014883],20,0,20,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.2227000000029875],21,0,21,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.4449999999999932],22,0,22,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.23599999999999],23,0,23,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.2502000000029909],24,0,24,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""period""]",0,[0.7820000000000107],25,0,25,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.5010999999940395],26,0,26,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.2351000000014949],27,0,27,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.2422999999970159],28,0,28,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""comma""]",0,[0.3461000000014849],29,0,29,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
"[""period""]",0,[0.2402000000029716],30,0,30,0,1,60edab8a3f60c5904187ffc4,Mężczyzna,32,2021-07-13_21h07.11.419,rantool2,2021.1.4,Win32,143.8021283,60edab8a3f60c5904187ffc4,60d9d14f4a8a35a482e0d9bf,60ede440630b1f96a36d4d91,,,,,,,,,,,,
